period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,3217122500,3105628510,3386302000,7,2910415000,0.105399996
+1q,3357096810,3204377000,3523000000,7,3031768000,0.1073
0y,13304817270,12739172040,13977000000,9,12029783000,0.106000006
+1y,14023782540,13376535790,14644148000,9,13304817270,0.054
