,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0317,3720993,473924265,-0.0082
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0257,3014570,383950701,0.0221
2,2025-12-31,VANGUARD HORIZON FUNDS-Vanguard Capital Opportunity Fund,0.0176,2070501,263709355,-0.0121
3,2026-01-31,ALLSPRING FUNDS TRUST-Allspring Special Mid Cap Value Fund,0.0139,1629400,207528527,-0.1736
4,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.013099999,1536840,195739623,-0.0105
5,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.012999999,1521253,193754385,0.0017
6,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0119,1398612,178134214,-0.0187
7,2025-12-31,Eaton Vance Growth Trust-Eaton Vance Atlanta Capital SMID-Cap Fund,0.0117,1377557,175452544,0.355
8,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0115,1347488,171622806,1.0
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.011,1292051,164562072,-0.5114
