address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,regularMarketChangePercent,regularMarketPrice,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,marketState,hasPrePostMarketData,firstTradeDateMilliseconds,shortName,longName,corporateActions,trailingPegRatio
3M Center,Saint Paul,MN,55144-1000,United States,651 733 1110,https://www.3m.com,Conglomerates,conglomerates,Conglomerates,Industrials,industrials,Industrials,"3M Company provides diversified technology services in the America, the Asia Pacific, Europe, the Middle East, Africa, and internationally. It operates through three segments: Safety and Industrial, Transportation and Electronics, and Consumer. The Safety and Industrial segment provides industrial abrasives and finishing for metalworking applications; autobody repair solutions; industrial specialty products, such as personal hygiene products, masking, and packaging materials; electrical products and materials for construction and maintenance, power distribution, and electrical original equipment manufacturers; structural adhesives and tapes; respiratory, hearing, eye, and fall protection solutions; and natural and color-coated mineral granules for shingles. The Transportation and Electronics segment provides ceramic solutions; attachment and bonding, films, sound, and temperature management for transportation vehicles; format graphic films for advertising and fleet signage; reflective signage for highway and vehicle safety; light management films and electronics assembly solutions; chip packaging and interconnection solutions; semiconductor production materials; and data center solutions. The Consumer segment offers cleaning products for the home; consumer air quality products; picture hanging accessories; retail abrasives, paint accessories, and safety products; stationery and office products; automotive appearance products; and consumer bandages, tapes, braces, and supports. It serves automotive; commercial solutions; consumer markets; design and construction; electronics; energy; government; manufacturing; safety; transportation industries. The company offers its products through e-commerce and traditional wholesalers, retailers, jobbers, distributors, channel partner, and dealers, as well as directly to users. 3M Company was founded in 1902 and is headquartered in Saint Paul, Minnesota.",60500,"[{'maxAge': 1, 'name': 'Mr. William M. Brown', 'age': 62, 'title': 'CEO & Chairman', 'yearBorn': 1963, 'fiscalYear': 2025, 'totalPay': 6249915, 'exercisedValue': 0, 'unexercisedValue': 4429477}, {'maxAge': 1, 'name': 'Mr. Anurag  Maheshwari', 'age': 51, 'title': 'CFO & Executive VP', 'yearBorn': 1974, 'fiscalYear': 2025, 'totalPay': 2950434, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Kevin H. Rhodes J.D.', 'age': 62, 'title': 'Executive VP, Chief Legal Affairs Officer & Secretary', 'yearBorn': 1963, 'fiscalYear': 2025, 'totalPay': 2028668, 'exercisedValue': 215847, 'unexercisedValue': 155392}, {'maxAge': 1, 'name': 'Mr. Christian T. Goralski Jr.', 'age': 53, 'title': 'Group President of Safety & Industrial', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 2080109, 'exercisedValue': 156441, 'unexercisedValue': 480548}, {'maxAge': 1, 'name': 'Ms. Wendy A. Bauer', 'age': 49, 'title': 'Group President of Transportation & Electronics Business Group', 'yearBorn': 1976, 'fiscalYear': 2025, 'totalPay': 1853308, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Dr. John P. Banovetz', 'age': 57, 'title': 'Executive VP, CTO & Environmental Responsibility', 'yearBorn': 1968, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Mark W. Murphy II', 'age': 57, 'title': 'Executive VP and Chief Information & Digital Officer', 'yearBorn': 1968, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Chinmay  Trivedi', 'title': 'Senior Vice President of Investor Relations and Financial Planning & Analysis', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Zoe L. Dickson', 'age': 51, 'title': 'Executive VP & Chief Human Resources Officer', 'yearBorn': 1974, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Luigi  Faltoni', 'title': 'Managing Director of 3M Brazil', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",1,7,6,4,5,1775001600,1767139200,http://phx.corporate-ir.net/phoenix.zhtml?c=80574&p=irol-IRHome,[],86400,2,144.5,143.83,142.64,144.06,144.5,143.83,142.64,144.06,3.12,2.16,1770940800,0.48669997,3.91,1.158,23.851667,15.249727,707334,707334,4226150,2866160,2866160,143.03,143.13,400,200,75376033792,75470575835,123.44,177.41,217.19899,2.149091,3.0213256,156.8784,158.3385,2.92,0.020207614,USD,False,81336352768,0.13027,525830945,522396178,8420404,8186036,1770940800,1773360000,0.016,0.00098,0.76881,2.07,0.016,526700000,8.867,16.13962,1767139200,1798675200,1767139200,-0.207,3249999872,6.0,9.38443,1196:1000,1711929600,3.26,13.52,0.13636363,0.32693863,0.78,1770940800,EQUITY,143.11,228.0,120.0,176.32118,180.46,2.11111,buy,17,7933000192,15.062,6016000000,13132000256,1.195,1.708,24948000768,276.638,46.424,0.075840004,0.75501,9957999616,1260249984,2305999872,-0.199,0.02,0.39915,0.24114001,0.12408,USD,MMM,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,16.545006,-13.768402,-0.0877648,-15.2285,-0.09617686,15,0,2.1 - Buy,False,-0.9619373,143.11,1775578455,NYQ,finmb_289194,America/New_York,EDT,-14400000,us_market,False,-1.3899994,142.64 - 144.06,NYSE,4226150,19.669998,0.15934865,123.44 - 177.41,-34.300003,-0.19333749,13.636362,1773273600,1768915800,1776774600,1776774600,1768917600,1768917600,True,6.0,9.38443,8.64974,REGULAR,True,-252322200000,3M Company,3M Company,[],1.4035
