,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1396000000.0,638000000.0,5065000000.0,3842000000.0,
Repurchase Of Capital Stock,-3251000000.0,-1801000000.0,-33000000.0,-1464000000.0,
Repayment Of Debt,-1815000000.0,-2656000000.0,-3086000000.0,-1179000000.0,
Issuance Of Debt,1099000000.0,8367000000.0,2835000000.0,1000000.0,
Capital Expenditure,-910000000.0,-1181000000.0,-1615000000.0,-1749000000.0,
Interest Paid Supplemental Data,467000000.0,505000000.0,520000000.0,440000000.0,
Income Tax Paid Supplemental Data,800000000.0,852000000.0,1384000000.0,1320000000.0,
End Cash Position,5235000000.0,5600000000.0,5933000000.0,3655000000.0,
Other Cash Adjustment Outside Changein Cash,-46000000.0,0.0,0.0,,
Beginning Cash Position,5600000000.0,5933000000.0,3655000000.0,4564000000.0,
Effect Of Exchange Rate Changes,41000000.0,-44000000.0,-48000000.0,-104000000.0,
Changes In Cash,-360000000.0,-289000000.0,2326000000.0,-805000000.0,
Financing Cash Flow,-4016000000.0,1098000000.0,-3147000000.0,-5350000000.0,
Cash Flow From Continuing Financing Activities,-4016000000.0,1098000000.0,-3147000000.0,-5350000000.0,
Net Other Financing Charges,-49000000.0,-717000000.0,-21000000.0,-60000000.0,
Proceeds From Stock Option Exercised,1562000000.0,92000000.0,264000000.0,381000000.0,
Cash Dividends Paid,-1562000000.0,-1982000000.0,-3311000000.0,-3369000000.0,
Common Stock Dividend Paid,-1562000000.0,-1982000000.0,-3311000000.0,-3369000000.0,
Net Common Stock Issuance,-3251000000.0,-1801000000.0,-33000000.0,-1464000000.0,
Common Stock Payments,-3251000000.0,-1801000000.0,-33000000.0,-1464000000.0,
Net Issuance Payments Of Debt,-716000000.0,5506000000.0,-46000000.0,-838000000.0,
Net Short Term Debt Issuance,0.0,-205000000.0,205000000.0,340000000.0,
Net Long Term Debt Issuance,-716000000.0,5711000000.0,-251000000.0,-1178000000.0,
Long Term Debt Payments,-1815000000.0,-2656000000.0,-3086000000.0,-1179000000.0,
Long Term Debt Issuance,1099000000.0,8367000000.0,2835000000.0,1000000.0,
Investing Cash Flow,1350000000.0,-3206000000.0,-1207000000.0,-1046000000.0,
Cash Flow From Continuing Investing Activities,1350000000.0,-3206000000.0,-1207000000.0,-1046000000.0,
Net Other Investing Changes,-3000000.0,-7000000.0,35000000.0,1000000.0,
Net Investment Purchase And Sale,2163000000.0,-2079000000.0,194000000.0,11000000.0,
Sale Of Investment,3468000000.0,2074000000.0,1660000000.0,1261000000.0,
Purchase Of Investment,-1305000000.0,-4153000000.0,-1466000000.0,-1250000000.0,
Net Business Purchase And Sale,5000000.0,0.0,60000000.0,491000000.0,
Sale Of Business,5000000.0,0.0,60000000.0,491000000.0,
Purchase Of Business,,,,0.0,0.0
Net PPE Purchase And Sale,-815000000.0,-1120000000.0,-1496000000.0,-1549000000.0,
Sale Of PPE,95000000.0,61000000.0,119000000.0,200000000.0,
Purchase Of PPE,-910000000.0,-1181000000.0,-1615000000.0,-1749000000.0,
Operating Cash Flow,2306000000.0,1819000000.0,6680000000.0,5591000000.0,
Cash Flow From Continuing Operating Activities,2306000000.0,1819000000.0,6680000000.0,5591000000.0,
Change In Working Capital,-3196000000.0,-5223000000.0,15296000000.0,184000000.0,
Change In Other Working Capital,-3145000000.0,-5424000000.0,14761000000.0,854000000.0,
Change In Payables And Accrued Expense,21000000.0,46000000.0,138000000.0,64000000.0,
Change In Payable,21000000.0,46000000.0,138000000.0,64000000.0,
Change In Account Payable,21000000.0,46000000.0,138000000.0,111000000.0,
Change In Tax Payable,,-272000000.0,-218000000.0,-47000000.0,-244000000.0
Change In Income Tax Payable,,-272000000.0,-218000000.0,-47000000.0,-244000000.0
Change In Inventory,139000000.0,41000000.0,567000000.0,-629000000.0,
Change In Receivables,-211000000.0,114000000.0,-170000000.0,-105000000.0,
Changes In Account Receivables,-211000000.0,114000000.0,-170000000.0,-105000000.0,
Other Non Cash Items,-145000000.0,-154000000.0,-152000000.0,-158000000.0,
Stock Based Compensation,225000000.0,289000000.0,274000000.0,263000000.0,
Asset Impairment Charge,,0.0,0.0,889000000.0,0.0
Deferred Tax,418000000.0,321000000.0,-3855000000.0,-663000000.0,
Deferred Income Tax,418000000.0,321000000.0,-3855000000.0,-663000000.0,
Depreciation Amortization Depletion,1308000000.0,1363000000.0,1987000000.0,1831000000.0,
Depreciation And Amortization,1308000000.0,1363000000.0,1987000000.0,1831000000.0,
Operating Gains Losses,434000000.0,1035000000.0,109000000.0,-2546000000.0,
Pension And Employee Benefit Expense,272000000.0,1035000000.0,145000000.0,178000000.0,
Gain Loss On Sale Of Business,162000000.0,0.0,-36000000.0,-2724000000.0,
Net Income From Continuing Operations,3262000000.0,4188000000.0,-6979000000.0,5791000000.0,
