,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,57137431.758842,260937123.884623,9144000.0,110385000.0,
Tax Rate For Calcs,0.238073,0.16684,0.254,0.045,
Normalized EBITDA,6227000000.0,5809000000.0,-8379000000.0,4044000000.0,
Total Unusual Items,240000000.0,1564000000.0,36000000.0,2453000000.0,
Total Unusual Items Excluding Goodwill,240000000.0,1564000000.0,36000000.0,2453000000.0,
Net Income From Continuing Operation Net Minority Interest,3250000000.0,4009000000.0,-8402000000.0,4013000000.0,
Reconciled Depreciation,1308000000.0,1363000000.0,1987000000.0,1831000000.0,
Reconciled Cost Of Revenue,14991000000.0,14447000000.0,14983000000.0,15853000000.0,
EBITDA,6467000000.0,7373000000.0,-8343000000.0,6497000000.0,
EBIT,5159000000.0,6010000000.0,-10330000000.0,4666000000.0,
Net Interest Income,-714000000.0,-739000000.0,-691000000.0,-397000000.0,
Interest Expense,946000000.0,1191000000.0,941000000.0,462000000.0,
Interest Income,232000000.0,452000000.0,250000000.0,65000000.0,
Normalized Income,3067137431.758842,2705937123.884623,-8428856000.0,1670385000.0,
Net Income From Continuing And Discontinued Operation,3250000000.0,4173000000.0,-6995000000.0,5777000000.0,
Total Expenses,20157000000.0,19753000000.0,35335000000.0,24245000000.0,
Total Operating Income As Reported,4629000000.0,4822000000.0,-10689000000.0,4369000000.0,
Diluted Average Shares,541300000.0,552400000.0,553900000.0,567600000.0,
Basic Average Shares,537400000.0,550800000.0,553900000.0,566000000.0,
Diluted EPS,6.0,7.55,-12.63,10.18,
Basic EPS,6.05,7.58,-12.63,10.21,
Diluted NI Availto Com Stockholders,3250000000.0,4173000000.0,-6995000000.0,5777000000.0,
Net Income Common Stockholders,3250000000.0,4173000000.0,-6995000000.0,5777000000.0,
Net Income,3250000000.0,4173000000.0,-6995000000.0,5777000000.0,
Minority Interests,-12000000.0,-15000000.0,-16000000.0,-14000000.0,
Net Income Including Noncontrolling Interests,3262000000.0,4188000000.0,-6979000000.0,5791000000.0,
Net Income Discontinuous Operations,0.0,164000000.0,1407000000.0,1764000000.0,
Net Income Continuous Operations,3262000000.0,4024000000.0,-8386000000.0,4027000000.0,
Earnings From Equity Interest Net Of Tax,52000000.0,9000000.0,18000000.0,11000000.0,
Tax Provision,1003000000.0,804000000.0,-2867000000.0,188000000.0,
Pretax Income,4213000000.0,4819000000.0,-11271000000.0,4204000000.0,
Other Income Expense,136000000.0,736000000.0,145000000.0,2685000000.0,
Other Non Operating Income Expenses,-104000000.0,-828000000.0,109000000.0,232000000.0,
Special Income Charges,-162000000.0,0.0,36000000.0,2453000000.0,
Gain On Sale Of Business,-162000000.0,0.0,36000000.0,2724000000.0,
Impairment Of Capital Assets,,0.0,0.0,271000000.0,0.0
Restructuring And Mergern Acquisition,-402000000.0,,,,
Gain On Sale Of Security,402000000.0,1564000000.0,,,
Net Non Operating Interest Income Expense,-714000000.0,-739000000.0,-691000000.0,-397000000.0,
Interest Expense Non Operating,946000000.0,1191000000.0,941000000.0,462000000.0,
Interest Income Non Operating,232000000.0,452000000.0,250000000.0,65000000.0,
Operating Income,4791000000.0,4822000000.0,-10725000000.0,1916000000.0,
Operating Expense,5166000000.0,5306000000.0,20352000000.0,8392000000.0,
Research And Development,1169000000.0,1085000000.0,1154000000.0,1160000000.0,
Selling General And Administration,3997000000.0,4221000000.0,19198000000.0,7232000000.0,
General And Administrative Expense,,,21526000000.0,9049000000.0,7197000000.0
Other Gand A,,,21526000000.0,9049000000.0,7197000000.0
Salaries And Wages,,,-129000000.0,-248000000.0,-297000000.0
Gross Profit,9957000000.0,10128000000.0,9627000000.0,10308000000.0,
Cost Of Revenue,14991000000.0,14447000000.0,14983000000.0,15853000000.0,
Total Revenue,24948000000.0,24575000000.0,24610000000.0,26161000000.0,
Operating Revenue,24948000000.0,24575000000.0,24610000000.0,26161000000.0,
