,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.032,16693542,2389012805,-0.0046
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0256,13395580,1917041461,0.0194
2,2025-12-31,JPMorgan Trust II-JPMorgan Large Cap Growth Fund,0.0168,8796638,1258886869,-0.1271
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.013099999,6835961,978294382,-0.0094
4,2026-01-31,WASHINGTON MUTUAL INVESTORS FUND,0.012999999,6810457,974644505,0.0
5,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128999995,6760508,967496304,0.0017
6,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.012,6257813,895555622,-0.0185
7,2026-02-28,SPDR DOW JONES INDUSTRIAL AVERAGE ETF TRT-State Street SPDR Dow Jones ,0.0106,5563046,796127516,0.0152
8,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0094,4888616,699609838,0.022
9,2025-12-31,JPMorgan Trust II-JPMorgan Equity Income Fund,0.0068,3530369,505231109,0.0749
