period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,4608542710,4400000000,4859000000,14,1695000000,1.7189
+1q,5694129930,4835000000,6615000000,13,1901000000,1.9952999
0y,15582795150,14639000000,16807000000,18,7355000000,1.1187
+1y,26837198920,21423000000,36206000000,19,15582795150,0.72220004
