,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-1400000.0,-1600000.0,-6930000.0,-386190000.0,3988439.306358
Tax Rate For Calcs,0.14,0.1,0.21,0.21,0.398844
Normalized EBITDA,1010000000.0,216000000.0,92000000.0,-9000000.0,203000000.0
Total Unusual Items,-10000000.0,-16000000.0,-33000000.0,-1839000000.0,10000000.0
Total Unusual Items Excluding Goodwill,-10000000.0,-16000000.0,-33000000.0,-1839000000.0,10000000.0
Net Income From Continuing Operation Net Minority Interest,803000000.0,112000000.0,-23000000.0,-1933000000.0,104000000.0
Reconciled Depreciation,38000000.0,36000000.0,36000000.0,37000000.0,36000000.0
Reconciled Cost Of Revenue,1484000000.0,1621000000.0,1403000000.0,1313000000.0,1270000000.0
EBITDA,1000000000.0,200000000.0,59000000.0,-1848000000.0,213000000.0
EBIT,962000000.0,164000000.0,23000000.0,-1885000000.0,177000000.0
Net Interest Income,-13000000.0,-24000000.0,-30000000.0,-10000000.0,-2000000.0
Interest Expense,25000000.0,40000000.0,41000000.0,16000000.0,4000000.0
Interest Income,12000000.0,16000000.0,11000000.0,6000000.0,2000000.0
Normalized Income,811600000.0,126400000.0,3070000.0,-480190000.0,97988439.306358
Net Income From Continuing And Discontinued Operation,803000000.0,112000000.0,-23000000.0,-1933000000.0,104000000.0
Total Expenses,1950000000.0,2116000000.0,1850000000.0,1737000000.0,1691000000.0
Total Operating Income As Reported,1065000000.0,176000000.0,18000000.0,-1881000000.0,195000000.0
Diluted Average Shares,156000000.0,149000000.0,145000000.0,145000000.0,145000000.0
Basic Average Shares,147000000.0,146000000.0,145000000.0,145000000.0,145000000.0
Diluted EPS,5.15,0.75,-0.16,-13.33,0.72
Basic EPS,5.46,0.77,-0.16,-13.33,0.72
Diluted NI Availto Com Stockholders,803000000.0,112000000.0,-23000000.0,-1933000000.0,104000000.0
Net Income Common Stockholders,803000000.0,112000000.0,-23000000.0,-1933000000.0,104000000.0
Net Income,803000000.0,112000000.0,-23000000.0,-1933000000.0,104000000.0
Net Income Including Noncontrolling Interests,803000000.0,112000000.0,-23000000.0,-1933000000.0,104000000.0
Net Income Continuous Operations,803000000.0,112000000.0,-23000000.0,-1933000000.0,104000000.0
Tax Provision,134000000.0,12000000.0,5000000.0,32000000.0,69000000.0
Pretax Income,937000000.0,124000000.0,-18000000.0,-1901000000.0,173000000.0
Other Income Expense,-125000000.0,-44000000.0,-39000000.0,-1849000000.0,-10000000.0
Other Non Operating Income Expenses,-115000000.0,-28000000.0,-6000000.0,-10000000.0,-20000000.0
Special Income Charges,-10000000.0,-16000000.0,-33000000.0,-1839000000.0,10000000.0
Gain On Sale Of Business,-9000000.0,-19000000.0,-17000000.0,-9000000.0,13000000.0
Impairment Of Capital Assets,,,0.0,1830000000.0,
Restructuring And Mergern Acquisition,1000000.0,-3000000.0,16000000.0,0.0,3000000.0
Net Non Operating Interest Income Expense,-13000000.0,-24000000.0,-30000000.0,-10000000.0,-2000000.0
Interest Expense Non Operating,25000000.0,40000000.0,41000000.0,16000000.0,4000000.0
Interest Income Non Operating,12000000.0,16000000.0,11000000.0,6000000.0,2000000.0
Operating Income,1075000000.0,192000000.0,51000000.0,-42000000.0,185000000.0
Operating Expense,466000000.0,495000000.0,447000000.0,424000000.0,421000000.0
Other Operating Expenses,,,,,21000000.0
Research And Development,327000000.0,316000000.0,285000000.0,285000000.0,279000000.0
Selling General And Administration,139000000.0,179000000.0,162000000.0,139000000.0,142000000.0
Selling And Marketing Expense,,,,,142000000.0
Gross Profit,1541000000.0,687000000.0,498000000.0,382000000.0,606000000.0
Cost Of Revenue,1484000000.0,1621000000.0,1403000000.0,1313000000.0,1270000000.0
Total Revenue,3025000000.0,2308000000.0,1901000000.0,1695000000.0,1876000000.0
Operating Revenue,3025000000.0,2308000000.0,1901000000.0,1695000000.0,1876000000.0
