address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,marketState,cryptoTradeable,trailingPegRatio
1240 Woodward Avenue,Detroit,MI,48265,United States,313 667 1500,https://www.gm.com,Auto Manufacturers,auto-manufacturers,Auto Manufacturers,Consumer Cyclical,consumer-cyclical,Consumer Cyclical,"General Motors Company designs, builds, and sells trucks, crossovers, cars, and automobile parts worldwide. It operates through GM North America, GM International, and GM Financial segments. The company markets its vehicles primarily under the Buick, Cadillac, Chevrolet, GMC, Baojun, and Wuling brand names. In addition, it sells trucks, crossovers, cars, and automobile parts through retail dealers, distributors and dealers, as well as to fleet customers, including daily rental car companies, commercial fleet customers, leasing companies, and governments. Further, the company offers various range of after-sale services through dealer network, such as maintenance, light repairs, collision repairs, vehicle accessories, and extended service warranties. Additionally, it provides automotive financing; and software-enabled services and subscriptions. General Motors Company was founded in 1908 and is based in Detroit, Michigan.",156000,"[{'maxAge': 1, 'name': 'Ms. Mary T. Barra', 'age': 63, 'title': 'Chairman & CEO', 'yearBorn': 1962, 'fiscalYear': 2024, 'totalPay': 9996609, 'exercisedValue': 13336126, 'unexercisedValue': 2160331}, {'maxAge': 1, 'name': 'Mr. Mark L. Reuss', 'age': 61, 'title': 'President', 'yearBorn': 1964, 'fiscalYear': 2024, 'totalPay': 4494462, 'exercisedValue': 1682971, 'unexercisedValue': 1401882}, {'maxAge': 1, 'name': 'Mr. Paul A. Jacobson', 'age': 53, 'title': 'Executive VP & CFO', 'yearBorn': 1972, 'fiscalYear': 2024, 'totalPay': 3813405, 'exercisedValue': 0, 'unexercisedValue': 874121}, {'maxAge': 1, 'name': 'Mr. Rory V. Harvey', 'age': 57, 'title': 'Executive VP & President of Global Markets', 'yearBorn': 1968, 'fiscalYear': 2024, 'totalPay': 2721908, 'exercisedValue': 368632, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christopher T. Hatto', 'age': 53, 'title': 'VP of Global Business Solutions & Chief Accounting Officer', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ashish  Kohli C.F.A.', 'age': 56, 'title': 'Vice President of Investor Relations', 'yearBorn': 1969, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Grant M. Dixton', 'age': 50, 'title': 'Executive VP, Chief Legal & Public Policy Officer and Corporate Secretary', 'yearBorn': 1975, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Lin-Hua  Wu', 'age': 53, 'title': 'Senior VP & Chief Communications and Marketing Officer', 'yearBorn': 1972, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Arden McIntyre Hoffman', 'age': 54, 'title': 'Senior VP & Chief People Officer', 'yearBorn': 1971, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Steve J. Hill', 'title': 'Senior Vice President of Global Export & Retail Innovation', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",5,7,7,3,6,1775001600,1735603200,[],86400,2,73.43,72.98,71.6,73.18,73.43,72.98,71.6,73.18,0.72,0.99,1772755200,0.1743,4.06,1.345,22.123854,5.2140727,1641475,1641475,8445043,6940510,6940510,72.17,72.21,300,200,67487854592,65573828056,41.64,87.62,87.62,14.33,0.36476174,78.503,67.7036,0.57,0.007762495,USD,False,171531829248,0.014579999,900767807,903967853,20523002,25254786,1770940800,1773360000,0.0227,0.0026800002,0.88225996,2.57,0.025999999,932861304,67.61,1.070034,1767139200,1798675200,1767139200,3180000000,3.27,13.87495,0.927,9.73,0.7285782,0.32693863,0.18,1772755200,EQUITY,72.345,122.0,57.0,94.88462,98.5,1.88889,buy,26,27669000192,30.608,17628999680,131578003456,0.921,1.165,185019006976,208.299,193.737,0.02538,0.04318,19835000832,8559625216,26866999296,-0.051,0.107209995,0.09528,0.065359995,USD,GM,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1775579033,NYQ,finmb_61206100,America/New_York,EDT,-14400000,us_market,False,-1.4775964,72.345,General Motors Company,General Motors Company,True,1290090600000,-1.0849991,71.6 - 73.18,NYSE,8445043,30.705002,0.737392,41.64 - 87.62,-15.275002,-0.17433235,72.85782,1773878400,1777379400,1777379400,1777379400,1777379400,1777379400,False,3.27,13.87495,12.45025,5.810727,-6.157997,-0.07844283,4.641403,0.06855475,15,0,1.9 - Buy,REGULAR,False,3.2868
