,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Ordinary Shares Number,904000000.0,1000000000.0,1200000000.0,1400000000.0,
Share Issued,904000000.0,1000000000.0,1200000000.0,1400000000.0,
Net Debt,109332000000.0,109860000000.0,102888000000.0,95546000000.0,
Total Debt,131312000000.0,130693000000.0,122648000000.0,115666000000.0,
Tangible Book Value,56766000000.0,58522000000.0,59445000000.0,62858000000.0,
Invested Capital,191396000000.0,192804000000.0,186027000000.0,182491000000.0,
Working Capital,15425000000.0,12280000000.0,7173000000.0,9278000000.0,
Net Tangible Assets,56766000000.0,58522000000.0,59445000000.0,62858000000.0,
Capital Lease Obligations,1035000000.0,961000000.0,907000000.0,967000000.0,
Common Stock Equity,61119000000.0,63072000000.0,64286000000.0,67792000000.0,
Total Capitalization,155728000000.0,153372000000.0,147059000000.0,143713000000.0,
Total Equity Gross Minority Interest,63168000000.0,65590000000.0,68307000000.0,72284000000.0,
Minority Interest,2049000000.0,2518000000.0,4021000000.0,4492000000.0,
Stockholders Equity,61119000000.0,63072000000.0,64286000000.0,67792000000.0,
Other Equity Interest,1000000.0,,,,
Gains Losses Not Affecting Retained Earnings,-10343000000.0,-11253000000.0,-10247000000.0,-7901000000.0,
Other Equity Adjustments,-10343000000.0,-11253000000.0,-10247000000.0,-7901000000.0,
Retained Earnings,51524000000.0,53472000000.0,55391000000.0,49251000000.0,
Additional Paid In Capital,19928000000.0,20843000000.0,19130000000.0,26428000000.0,
Capital Stock,9000000.0,10000000.0,12000000.0,14000000.0,
Common Stock,9000000.0,10000000.0,12000000.0,14000000.0,
Total Liabilities Net Minority Interest,218116000000.0,214171000000.0,204757000000.0,191753000000.0,
Total Non Current Liabilities Net Minority Interest,124774000000.0,117906000000.0,110312000000.0,100580000000.0,
Other Non Current Liabilities,11504000000.0,10281000000.0,9919000000.0,9230000000.0,
Employee Benefits,10528000000.0,10424000000.0,11694000000.0,10910000000.0,
Non Current Pension And Other Postretirement Benefit Plans,9907000000.0,9923000000.0,11176000000.0,10398000000.0,
Non Current Accrued Expenses,,,,,6005000000.0
Non Current Deferred Liabilities,7098000000.0,5940000000.0,5019000000.0,3552000000.0,
Non Current Deferred Revenue,7098000000.0,5940000000.0,5019000000.0,3552000000.0,
Long Term Debt And Capital Lease Obligation,95644000000.0,91261000000.0,83680000000.0,76888000000.0,
Long Term Capital Lease Obligation,1035000000.0,961000000.0,907000000.0,967000000.0,
Long Term Debt,94609000000.0,90300000000.0,82773000000.0,75921000000.0,
Current Liabilities,93342000000.0,96265000000.0,94445000000.0,91173000000.0,
Other Current Liabilities,1000000.0,-1000000.0,-1000000.0,-1000000.0,
Current Deferred Liabilities,3950000000.0,3371000000.0,2802000000.0,2489000000.0,
Current Deferred Revenue,3950000000.0,3371000000.0,2802000000.0,2489000000.0,
Current Debt And Capital Lease Obligation,35668000000.0,39432000000.0,38968000000.0,38778000000.0,
Current Debt,35668000000.0,39432000000.0,38968000000.0,38778000000.0,
Other Current Borrowings,35668000000.0,39432000000.0,38968000000.0,38778000000.0,
Pensionand Other Post Retirement Benefit Plans Current,,,,3298000000.0,2937000000.0
Payables And Accrued Expenses,53723000000.0,53463000000.0,52676000000.0,49907000000.0,
Current Accrued Expenses,29804000000.0,27783000000.0,24562000000.0,22421000000.0,
Payables,23919000000.0,25680000000.0,28114000000.0,27486000000.0,
Accounts Payable,23919000000.0,25680000000.0,28114000000.0,27486000000.0,
Total Assets,281284000000.0,279761000000.0,273064000000.0,264037000000.0,
Total Non Current Assets,172517000000.0,171216000000.0,171446000000.0,163586000000.0,
Other Non Current Assets,9768000000.0,8346000000.0,7707000000.0,9396000000.0,
Non Current Deferred Assets,22960000000.0,21254000000.0,22339000000.0,20539000000.0,
Non Current Deferred Taxes Assets,22960000000.0,21254000000.0,22339000000.0,20539000000.0,
Non Current Accounts Receivable,44384000000.0,46474000000.0,45043000000.0,40591000000.0,
