,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1196,108142822,7825214665,-0.013200001
1,2025-12-31,Blackrock Inc.,0.0933,84377471,6105553853,-0.0373
2,2025-12-31,State Street Corporation,0.0506,45728790,3308935272,-0.0185
3,2025-12-31,"Franklin Resources, Inc.",0.0356,32158403,2326982060,0.026700001
4,2025-12-31,"Geode Capital Management, LLC",0.024600001,22242381,1609458702,0.012200001
5,2025-12-31,Capital World Investors,0.0216,19536049,1413628517,0.0775
6,2025-12-31,Harris Associates L.P.,0.019299999,17407745,1259624438,-0.1731
7,2025-12-31,"FMR, LLC",0.0176,15873544,1148609653,0.4761
8,2025-12-31,"Greenhaven Associates, Inc.",0.0168,15178957,1098349337,-0.3419
9,2025-12-31,Dimensional Fund Advisors LP,0.015700001,14148418,1023779535,-0.0761
