period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2644472780,2563000000,2739000000,19,2036000000,0.2989
+1q,3400370120,3076000000,3567000000,18,2638100000,0.2889
0y,13684556500,13299000000,14547658550,23,10229900000,0.3377
+1y,16898533110,13634000000,18922561250,22,13684556500,0.2349
