,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1887400000.0,1135200000.0,765900000.0,-263800000.0,
Repurchase Of Capital Stock,0.0,-599900000.0,0.0,0.0,
Repayment Of Debt,-20900000.0,-291100000.0,-487000000.0,-572200000.0,
Issuance Of Debt,0.0,270000000.0,224900000.0,790800000.0,
Capital Expenditure,-226400000.0,-184100000.0,-134600000.0,-111000000.0,
Interest Paid Supplemental Data,126700000.0,155500000.0,176700000.0,132800000.0,
Income Tax Paid Supplemental Data,428200000.0,272500000.0,153000000.0,104600000.0,
End Cash Position,1789800000.0,1232200000.0,788600000.0,273200000.0,
Beginning Cash Position,1232200000.0,788600000.0,273200000.0,447100000.0,
Effect Of Exchange Rate Changes,16900000.0,-21900000.0,1500000.0,-9200000.0,
Changes In Cash,540700000.0,465500000.0,513900000.0,-164700000.0,
Financing Cash Flow,-72300000.0,-652100000.0,-247500000.0,100200000.0,
Cash Flow From Continuing Financing Activities,-72300000.0,-652100000.0,-247500000.0,100200000.0,
Net Other Financing Charges,-11200000.0,-21900000.0,-3300000.0,-117700000.0,
Proceeds From Stock Option Exercised,26400000.0,33000000.0,27400000.0,3100000.0,
Cash Dividends Paid,-66600000.0,-42200000.0,-9500000.0,-3800000.0,
Common Stock Dividend Paid,-66600000.0,-42200000.0,-9500000.0,-3800000.0,
Net Common Stock Issuance,0.0,-599900000.0,0.0,0.0,
Common Stock Payments,0.0,-599900000.0,0.0,0.0,
Net Issuance Payments Of Debt,-20900000.0,-21100000.0,-262100000.0,218600000.0,
Net Short Term Debt Issuance,,,,235000000.0,0.0
Short Term Debt Payments,,,,-555800000.0,0.0
Short Term Debt Issuance,,,,790800000.0,0.0
Net Long Term Debt Issuance,-20900000.0,-21100000.0,-262100000.0,218600000.0,
Long Term Debt Payments,-20900000.0,-291100000.0,-487000000.0,-572200000.0,
Long Term Debt Issuance,0.0,270000000.0,224900000.0,790800000.0,
Investing Cash Flow,-1500800000.0,-201700000.0,-139100000.0,-112100000.0,
Cash Flow From Continuing Investing Activities,-1500800000.0,-201700000.0,-139100000.0,-112100000.0,
Net Investment Purchase And Sale,-89600000.0,0.0,0.0,,
Sale Of Investment,450000000.0,0.0,0.0,,
Purchase Of Investment,-539600000.0,0.0,0.0,,
Net Business Purchase And Sale,-1184800000.0,-17600000.0,-16900000.0,-5000000.0,
Sale Of Business,0.0,0.0,11900000.0,0.0,
Purchase Of Business,-1184800000.0,-17600000.0,-28800000.0,-5000000.0,
Net Intangibles Purchase And Sale,,,-6700000.0,-11000000.0,-11200000.0
Purchase Of Intangibles,,,-6700000.0,-11000000.0,-11200000.0
Net PPE Purchase And Sale,0.0,0.0,12400000.0,3900000.0,
Sale Of PPE,0.0,0.0,12400000.0,3900000.0,
Capital Expenditure Reported,-226400000.0,-184100000.0,-134600000.0,-111000000.0,
Operating Cash Flow,2113800000.0,1319300000.0,900500000.0,-152800000.0,
Cash Flow From Continuing Operating Activities,2113800000.0,1319300000.0,900500000.0,-152800000.0,
Change In Working Capital,339300000.0,114100000.0,66700000.0,-449200000.0,
Change In Other Working Capital,650100000.0,477300000.0,319400000.0,56000000.0,
Change In Other Current Assets,-72900000.0,-63700000.0,4700000.0,-36600000.0,
Change In Payables And Accrued Expense,474300000.0,350100000.0,73800000.0,110800000.0,
Change In Accrued Expense,93100000.0,7000000.0,91500000.0,-22000000.0,
Change In Payable,381200000.0,343100000.0,-17700000.0,132800000.0,
Change In Account Payable,381200000.0,343100000.0,-17700000.0,132800000.0,
Change In Tax Payable,,42800000.0,45200000.0,-11600000.0,-8800000.0
Change In Income Tax Payable,,42800000.0,45200000.0,-11600000.0,-8800000.0
Change In Inventory,-164700000.0,-369300000.0,-54000000.0,-211400000.0,
Change In Receivables,-547500000.0,-280300000.0,-277200000.0,-368000000.0,
Changes In Account Receivables,-547500000.0,-280300000.0,-277200000.0,-368000000.0,
Other Non Cash Items,64600000.0,3100000.0,51300000.0,-4100000.0,
Stock Based Compensation,45900000.0,34600000.0,25000000.0,24700000.0,
Asset Impairment Charge,,,0.0,0.0,8700000.0
Deferred Tax,22600000.0,-54500000.0,-131600000.0,-8600000.0,
Deferred Income Tax,22600000.0,-54500000.0,-131600000.0,-8600000.0,
Depreciation Amortization Depletion,308600000.0,277000000.0,271000000.0,302400000.0,
Depreciation And Amortization,308600000.0,277000000.0,271000000.0,302400000.0,
Amortization Cash Flow,211500000.0,195400000.0,196700000.0,230400000.0,
Amortization Of Intangibles,211500000.0,195400000.0,196700000.0,230400000.0,
Depreciation,97100000.0,81600000.0,74300000.0,72000000.0,
Operating Gains Losses,,449200000.0,157900000.0,-94600000.0,61900000.0
Gain Loss On Investment Securities,,449200000.0,157900000.0,-90900000.0,61900000.0
Gain Loss On Sale Of PPE,,0.0,0.0,-3700000.0,0.0
Net Income From Continuing Operations,1332800000.0,495800000.0,460200000.0,76600000.0,
