,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1,38258636,9864223606,-0.0148
1,2025-12-31,Blackrock Inc.,0.0838,32047941,8262920197,-0.1118
2,2025-12-31,Bank of America Corporation,0.0241,9231337,2380115494,-0.0509
3,2025-12-31,State Street Corporation,0.0227,8694900,2241805950,0.0278
4,2025-12-31,"Geode Capital Management, LLC",0.0185,7065912,1821803996,0.0208
5,2025-12-31,"FMR, LLC",0.018,6893672,1777395359,-0.119799994
6,2025-12-31,Price (T.Rowe) Associates Inc,0.0176,6730205,1735248664,-0.054899998
7,2025-12-31,Morgan Stanley,0.0166,6343129,1635448864,-0.015800001
8,2025-12-31,Invesco Ltd.,0.0156,5974205,1540329194,0.0208
9,2025-12-31,NORGES BANK,0.012999999,4991672,1287002724,0.1911
