,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-5637784.090909,-6327000.0,-966000.0,-1406000.0,-73240000.0
Tax Rate For Calcs,0.208807,0.19,0.23,0.38,0.4
Normalized EBITDA,695200000.0,623700000.0,519900000.0,366000000.0,530000000.0
Total Unusual Items,-27000000.0,-33300000.0,-4200000.0,-3700000.0,-183100000.0
Total Unusual Items Excluding Goodwill,-27000000.0,-33300000.0,-4200000.0,-3700000.0,-183100000.0
Net Income From Continuing Operation Net Minority Interest,445600000.0,398500000.0,324200000.0,164500000.0,147000000.0
Reconciled Depreciation,88300000.0,75400000.0,73300000.0,71600000.0,71000000.0
Reconciled Cost Of Revenue,1729600000.0,1637900000.0,1715100000.0,1323900000.0,1452300000.0
EBITDA,668200000.0,590400000.0,515700000.0,362300000.0,346900000.0
EBIT,579900000.0,515000000.0,442400000.0,290700000.0,275900000.0
Net Interest Income,-16700000.0,-22800000.0,-21300000.0,-25300000.0,-30700000.0
Interest Expense,16700000.0,22800000.0,21300000.0,25300000.0,30700000.0
Normalized Income,466962215.909091,425473000.0,327434000.0,166794000.0,256860000.0
Net Income From Continuing And Discontinued Operation,445600000.0,398500000.0,324200000.0,164500000.0,147000000.0
Total Expenses,2273100000.0,2127500000.0,2191500000.0,1741600000.0,1887400000.0
Total Operating Income As Reported,579900000.0,516700000.0,442400000.0,290700000.0,457200000.0
Diluted Average Shares,391671334.0,390928669.0,389846827.0,390109650.0,386473586.0
Basic Average Shares,382473479.0,382025408.0,381482996.0,380845511.0,376614304.0
Diluted EPS,1.14,1.02,0.83,0.42,0.38
Basic EPS,1.16,1.04,0.85,0.43,0.39
Diluted NI Availto Com Stockholders,445600000.0,398500000.0,324200000.0,164500000.0,147000000.0
Net Income Common Stockholders,445600000.0,398500000.0,324200000.0,164500000.0,147000000.0
Net Income,445600000.0,398500000.0,324200000.0,164500000.0,147000000.0
Net Income Including Noncontrolling Interests,445600000.0,398500000.0,324200000.0,164500000.0,147000000.0
Net Income Continuous Operations,445600000.0,398500000.0,324200000.0,164500000.0,147000000.0
Tax Provision,117600000.0,93700000.0,96900000.0,100900000.0,98200000.0
Pretax Income,563200000.0,492200000.0,421100000.0,265400000.0,245200000.0
Other Income Expense,-27000000.0,-33300000.0,-4200000.0,-3700000.0,-183100000.0
Special Income Charges,-20800000.0,-32400000.0,-1900000.0,-1100000.0,-2500000.0
Other Special Charges,0.0,1700000.0,,,1300000.0
Restructuring And Mergern Acquisition,20800000.0,30700000.0,1900000.0,1100000.0,1200000.0
Gain On Sale Of Security,-6200000.0,-900000.0,-2300000.0,-2600000.0,-180600000.0
Net Non Operating Interest Income Expense,-16700000.0,-22800000.0,-21300000.0,-25300000.0,-30700000.0
Interest Expense Non Operating,16700000.0,22800000.0,21300000.0,25300000.0,30700000.0
Operating Income,606900000.0,548300000.0,446600000.0,294400000.0,459000000.0
Operating Expense,514500000.0,462400000.0,450000000.0,392100000.0,411200000.0
Other Operating Expenses,-6400000.0,-100000.0,7500000.0,-200000.0,2500000.0
Depreciation Amortization Depletion Income Statement,59300000.0,48200000.0,46900000.0,46000000.0,47100000.0
Depreciation And Amortization In Income Statement,59300000.0,48200000.0,46900000.0,46000000.0,47100000.0
Amortization,59300000.0,48200000.0,46900000.0,46000000.0,47100000.0
Amortization Of Intangibles Income Statement,59300000.0,48200000.0,46900000.0,46000000.0,47100000.0
Selling General And Administration,461600000.0,414300000.0,395600000.0,346300000.0,361600000.0
Gross Profit,1121400000.0,1010700000.0,896600000.0,686500000.0,870200000.0
Cost Of Revenue,1758600000.0,1665100000.0,1741500000.0,1349500000.0,1476200000.0
Total Revenue,2880000000.0,2675800000.0,2638100000.0,2036000000.0,2346400000.0
Operating Revenue,2880000000.0,2675800000.0,2638100000.0,2036000000.0,2346400000.0
