,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1109,92665185,5100291867,-0.005
1,2025-12-31,Capital Research Global Investors,0.089499995,74737790,4113568030,-0.0083
2,2025-12-31,Blackrock Inc.,0.0687,57389636,3158725617,0.064
3,2025-12-31,JPMORGAN CHASE & CO,0.045100003,37718873,2076046804,-0.4896
4,2025-12-31,State Street Corporation,0.0404,33728829,1856434779,0.0105
5,2025-12-31,Capital International Investors,0.0298,24902054,1370609074,-0.5705
6,2025-12-31,Capital World Investors,0.0271,22653471,1246847064,-0.1657
7,2025-12-31,"Geode Capital Management, LLC",0.0207,17314406,952984922,-0.0021
8,2025-12-31,"Fisher Asset Management, LLC",0.0177,14795099,814322262,-0.0227
9,2025-12-31,Dodge & Cox Inc.,0.0161,13421292,738707923,-0.0005
