period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,5035726040,4925000000,5116500000,16,4825000000,0.0437
+1q,3321780600,3279000000,3372400000,5,5208000000,-0.36220002
0y,14243252560,12947600000,14936200000,6,20398000000,-0.3017
+1y,13558428720,13321472340,13855900000,6,14243252560,-0.0481
