,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1065,25021258,1461491675,-0.0128999995
1,2025-12-31,Blackrock Inc.,0.082100004,19306257,1127678468,0.026600001
2,2025-12-31,State Street Corporation,0.0428,10066712,587996646,0.0435
3,2025-12-31,Massachusetts Financial Services Co.,0.040599998,9547504,557669707,-0.0538
4,2025-12-31,NORGES BANK,0.0355,8344872,487423972,2.0337
5,2025-12-31,"Geode Capital Management, LLC",0.0248,5821615,340040531,0.0175
6,2025-12-31,"UBS AM, a distinct business unit of UBS ASSET MANAGEMENT AMERICAS LLC",0.0225,5287792,308859929,-0.0602
7,2025-12-31,Nordea Investment Management AB,0.0195,4579726,267501794,0.3423
8,2025-12-31,"Barrow, Hanley Mewhinney & Strauss, LLC",0.0187,4397489,256857331,-0.4188
9,2025-12-31,"Ameriprise Financial, Inc.",0.0186,4381111,255900692,0.2698
