,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1529000000.0,1616000000.0,990000000.0,419000000.0,
Repurchase Of Capital Stock,-397000000.0,-4104000000.0,-398000000.0,0.0,
Repayment Of Debt,-546000000.0,-4290000000.0,-309000000.0,-4000000.0,
Issuance Of Debt,0.0,6001000000.0,0.0,2472000000.0,
Issuance Of Capital Stock,,,,0.0,0.0
Capital Expenditure,-656000000.0,-830000000.0,-906000000.0,-844000000.0,
End Cash Position,1854000000.0,1574000000.0,1640000000.0,1555000000.0,
Beginning Cash Position,1574000000.0,1640000000.0,1555000000.0,3139000000.0,
Effect Of Exchange Rate Changes,35000000.0,-40000000.0,-2000000.0,-24000000.0,
Changes In Cash,245000000.0,-26000000.0,87000000.0,-1560000000.0,
Financing Cash Flow,-1442000000.0,-1965000000.0,-807000000.0,2359000000.0,
Cash Flow From Continuing Financing Activities,-1442000000.0,-1965000000.0,-807000000.0,2359000000.0,
Net Other Financing Charges,-37000000.0,-26000000.0,-45000000.0,-45000000.0,
Cash Dividends Paid,0.0,0.0,-32000000.0,-63000000.0,
Preferred Stock Dividend Paid,0.0,0.0,-32000000.0,-63000000.0,
Common Stock Dividend Paid,,,,0.0,0.0
Net Preferred Stock Issuance,,,,0.0,0.0
Preferred Stock Issuance,,,,0.0,0.0
Net Common Stock Issuance,-397000000.0,-4104000000.0,-398000000.0,0.0,
Common Stock Payments,-397000000.0,-4104000000.0,-398000000.0,0.0,
Common Stock Issuance,,,,0.0,0.0
Net Issuance Payments Of Debt,-1008000000.0,2165000000.0,-332000000.0,2467000000.0,
Net Short Term Debt Issuance,-462000000.0,454000000.0,-23000000.0,-1000000.0,
Short Term Debt Payments,,,-23000000.0,-1000000.0,-22000000.0
Net Long Term Debt Issuance,-546000000.0,1711000000.0,-309000000.0,2468000000.0,
Long Term Debt Payments,-546000000.0,-4290000000.0,-309000000.0,-4000000.0,
Long Term Debt Issuance,0.0,6001000000.0,0.0,2472000000.0,
Investing Cash Flow,-498000000.0,-507000000.0,-1002000000.0,-5182000000.0,
Cash Flow From Continuing Investing Activities,-498000000.0,-507000000.0,-1002000000.0,-5182000000.0,
Net Other Investing Changes,4000000.0,,,,
Net Investment Purchase And Sale,-26000000.0,-131000000.0,0.0,-32000000.0,
Sale Of Investment,16000000.0,740000000.0,6000000.0,10000000.0,
Purchase Of Investment,-42000000.0,-871000000.0,-6000000.0,-42000000.0,
Net Business Purchase And Sale,164000000.0,448000000.0,-100000000.0,-4310000000.0,
Sale Of Business,164000000.0,448000000.0,0.0,0.0,
Purchase Of Business,,0.0,-100000000.0,-4310000000.0,-130000000.0
Net Intangibles Purchase And Sale,,,,,20000000.0
Sale Of Intangibles,,,,,22000000.0
Purchase Of Intangibles,,,,,-2000000.0
Net PPE Purchase And Sale,16000000.0,6000000.0,4000000.0,4000000.0,
Sale Of PPE,16000000.0,6000000.0,4000000.0,4000000.0,
Capital Expenditure Reported,-656000000.0,-830000000.0,-906000000.0,-844000000.0,
Operating Cash Flow,2185000000.0,2446000000.0,1896000000.0,1263000000.0,
Cash Flow From Continuing Operating Activities,2185000000.0,2446000000.0,1896000000.0,1263000000.0,
Change In Working Capital,-193000000.0,61000000.0,-343000000.0,-403000000.0,
Change In Other Working Capital,10000000.0,-104000000.0,-28000000.0,7000000.0,
Change In Other Current Assets,-122000000.0,-15000000.0,-187000000.0,66000000.0,
Change In Payables And Accrued Expense,376000000.0,-150000000.0,4000000.0,279000000.0,
Change In Accrued Expense,125000000.0,60000000.0,0.0,142000000.0,
Change In Payable,251000000.0,-210000000.0,4000000.0,137000000.0,
Change In Account Payable,251000000.0,-210000000.0,4000000.0,137000000.0,
Change In Inventory,-241000000.0,45000000.0,-20000000.0,-258000000.0,
Change In Receivables,-216000000.0,285000000.0,-112000000.0,-497000000.0,
Changes In Account Receivables,-216000000.0,285000000.0,-112000000.0,-497000000.0,
Other Non Cash Items,-31000000.0,-65000000.0,59000000.0,57000000.0,
Stock Based Compensation,139000000.0,120000000.0,115000000.0,86000000.0,
Asset Impairment Charge,648000000.0,0.0,0.0,,
Deferred Tax,394000000.0,-34000000.0,-2164000000.0,-144000000.0,
Deferred Income Tax,394000000.0,-34000000.0,-2164000000.0,-144000000.0,
Depreciation Amortization Depletion,991000000.0,964000000.0,912000000.0,762000000.0,
Depreciation And Amortization,991000000.0,964000000.0,912000000.0,762000000.0,
Amortization Cash Flow,208000000.0,211000000.0,233000000.0,149000000.0,
Amortization Of Intangibles,208000000.0,211000000.0,233000000.0,149000000.0,
Depreciation,783000000.0,753000000.0,679000000.0,613000000.0,
Operating Gains Losses,56000000.0,-410000000.0,351000000.0,315000000.0,
Pension And Employee Benefit Expense,44000000.0,44000000.0,44000000.0,30000000.0,
Earnings Losses From Equity Investments,12000000.0,-475000000.0,304000000.0,284000000.0,
Net Income From Continuing Operations,181000000.0,1810000000.0,2966000000.0,590000000.0,
