,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,3959000000.0,3196000000.0,3806000000.0,3465000000.0,
Repurchase Of Capital Stock,-637000000.0,-1501000000.0,-434000000.0,-1229000000.0,
Repayment Of Debt,-1500000000.0,-500000000.0,-1250000000.0,-1000000000.0,
Issuance Of Debt,747000000.0,0.0,0.0,0.0,
Capital Expenditure,-1161000000.0,-916000000.0,-904000000.0,-1114000000.0,
End Cash Position,2333000000.0,1697000000.0,1913000000.0,1242000000.0,
Beginning Cash Position,1697000000.0,1913000000.0,1242000000.0,1603000000.0,
Changes In Cash,636000000.0,-216000000.0,671000000.0,-361000000.0,
Cash Flow From Discontinued Operation,-10000000.0,-6000000.0,-4000000.0,20000000.0,
Financing Cash Flow,-3190000000.0,-3369000000.0,-3094000000.0,-3471000000.0,
Cash Flow From Continuing Financing Activities,-3190000000.0,-3369000000.0,-3094000000.0,-3471000000.0,
Net Other Financing Charges,-207000000.0,161000000.0,18000000.0,127000000.0,
Cash Dividends Paid,-1593000000.0,-1529000000.0,-1428000000.0,-1369000000.0,
Common Stock Dividend Paid,-1593000000.0,-1529000000.0,-1428000000.0,-1369000000.0,
Net Common Stock Issuance,-637000000.0,-1501000000.0,-434000000.0,-1229000000.0,
Common Stock Payments,-637000000.0,-1501000000.0,-434000000.0,-1229000000.0,
Net Issuance Payments Of Debt,-753000000.0,-500000000.0,-1250000000.0,-1000000000.0,
Net Short Term Debt Issuance,,,0.0,0.0,0.0
Short Term Debt Payments,,,0.0,0.0,-1997000000.0
Short Term Debt Issuance,,,0.0,0.0,1997000000.0
Net Long Term Debt Issuance,-753000000.0,-500000000.0,-1250000000.0,-1000000000.0,
Long Term Debt Payments,-1500000000.0,-500000000.0,-1250000000.0,-1000000000.0,
Long Term Debt Issuance,747000000.0,0.0,0.0,0.0,
Investing Cash Flow,-1284000000.0,-953000000.0,-941000000.0,-1489000000.0,
Cash Flow From Continuing Investing Activities,-1284000000.0,-953000000.0,-941000000.0,-1489000000.0,
Net Other Investing Changes,-123000000.0,-37000000.0,-37000000.0,-375000000.0,
Capital Expenditure Reported,-1161000000.0,-916000000.0,-904000000.0,-1114000000.0,
Operating Cash Flow,5120000000.0,4112000000.0,4710000000.0,4579000000.0,
Cash Flow From Continuing Operating Activities,5120000000.0,4112000000.0,4710000000.0,4579000000.0,
Change In Working Capital,192000000.0,-850000000.0,844000000.0,680000000.0,
Change In Other Working Capital,-4000000.0,343000000.0,2415000000.0,2082000000.0,
Change In Payables And Accrued Expense,-664000000.0,247000000.0,-303000000.0,-212000000.0,
Change In Payable,-664000000.0,247000000.0,-303000000.0,-212000000.0,
Change In Account Payable,-664000000.0,247000000.0,-303000000.0,224000000.0,
Change In Tax Payable,,266000000.0,-209000000.0,-436000000.0,-45000000.0
Change In Income Tax Payable,,266000000.0,-209000000.0,-436000000.0,-45000000.0
Change In Inventory,450000000.0,-1195000000.0,-2219000000.0,-980000000.0,
Change In Receivables,410000000.0,-245000000.0,951000000.0,-210000000.0,
Changes In Account Receivables,556000000.0,16000000.0,38000000.0,46000000.0,
Other Non Cash Items,-658000000.0,197000000.0,-316000000.0,-362000000.0,
Stock Based Compensation,196000000.0,183000000.0,181000000.0,165000000.0,
Deferred Tax,256000000.0,-86000000.0,-177000000.0,-178000000.0,
Deferred Income Tax,256000000.0,-86000000.0,-177000000.0,-178000000.0,
Depreciation Amortization Depletion,924000000.0,886000000.0,863000000.0,884000000.0,
Depreciation And Amortization,924000000.0,886000000.0,863000000.0,884000000.0,
Amortization Cash Flow,244000000.0,242000000.0,255000000.0,298000000.0,
Amortization Of Intangibles,244000000.0,242000000.0,255000000.0,298000000.0,
Depreciation,680000000.0,644000000.0,608000000.0,586000000.0,
Net Income From Continuing Operations,4210000000.0,3782000000.0,3315000000.0,3390000000.0,
