,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2026-02-28,Fidelity Mt. Vernon Street Trust-Fidelity Growth Company Fund,0.048299998,6827273,3036634476,0.0661
1,2026-01-31,iShares Trust-iShares Core S&P Mid-Cap ETF,0.0319,4516450,2008826625,0.0018000001
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031400003,4434469,1972363116,-0.003
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0226,3200757,1423632694,-0.044699997
4,2025-12-31,JPMorgan Trust II-JPMorgan Large Cap Growth Fund,0.020399999,2878176,1280155117,1.0
5,2026-02-28,Fidelity Mt. Vernon Street Trust-Fidelity Growth Company K6 Fund,0.0137,1943031,864221325,0.023
6,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Growth Index Fund,0.0128,1805923,803238429,-0.0369
7,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,1795116,798431692,1.0
8,2026-02-28,Fidelity Mt. Vernon Street Trust-Fidelity Series Growth Company Fund,0.0125,1762539,783942094,0.0208
9,2025-12-31,NEW ECONOMY FUND,0.0119,1677820,746260777,0.0
