,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,"FMR, LLC",0.1494,21128210,9397405218,-0.0014
1,2025-12-31,Blackrock Inc.,0.1179,16668830,7413962187,0.0688
2,2025-12-31,Vanguard Group Inc,0.1017,14376579,6394414790,-0.045900002
3,2025-12-31,"Elyxium Wealth, LLC                          ",0.083100006,11749306,5225856308,1.0
4,2025-12-31,JPMORGAN CHASE & CO,0.076799996,10864292,4832219782,-0.1595
5,2025-12-31,State Street Corporation,0.0361,5102409,2269449468,0.1724
6,2025-12-31,Price (T.Rowe) Associates Inc,0.0287,4051625,1802081762,0.53040004
7,2025-12-31,"Geode Capital Management, LLC",0.019,2687437,1195318225,0.0574
8,2025-12-31,"Arrowstreet Capital, Limited Partnership",0.015800001,2236835,994899468,0.9555
9,2025-12-31,Bank of America Corporation,0.0153,2164447,962702734,-0.30879998
