,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,4620.356419,0.0,-373.157871,399208.563529,560555.249212,
Tax Rate For Calcs,0.020627,0.017076,0.005408,0.005551,0.010187,
Normalized EBITDA,266167000.0,306517000.0,309813000.0,312749000.0,312507000.0,
Total Unusual Items,224000.0,,-69000.0,71911000.0,55028000.0,
Total Unusual Items Excluding Goodwill,224000.0,,-69000.0,71911000.0,55028000.0,
Net Income From Continuing Operation Net Minority Interest,57571000.0,99538000.0,108127000.0,181673000.0,166646000.0,
Reconciled Depreciation,159942000.0,156819000.0,153688000.0,152520000.0,151060000.0,
Reconciled Cost Of Revenue,384017000.0,390897000.0,385686000.0,374281000.0,373364000.0,
EBITDA,266391000.0,306517000.0,309744000.0,384660000.0,367535000.0,
EBIT,106449000.0,149698000.0,156056000.0,232140000.0,216475000.0,
Net Interest Income,-48708000.0,-46277000.0,-45111000.0,-45161000.0,-44192000.0,
Interest Expense,48708000.0,46277000.0,45111000.0,45161000.0,44192000.0,
Normalized Income,57351620.356419,99538000.0,108195626.842129,110161208.563529,112178555.249212,
Net Income From Continuing And Discontinued Operation,57571000.0,99538000.0,108127000.0,181673000.0,166646000.0,
Total Expenses,397867000.0,403422000.0,398499000.0,389900000.0,387436000.0,
Diluted Average Shares,117114000.0,117155000.0,117163000.0,117092000.0,116892000.0,
Basic Average Shares,116985000.0,117012000.0,116976000.0,116840000.0,116828000.0,
Diluted EPS,0.48,0.84,0.92,1.54,1.42,
Basic EPS,0.48,0.84,0.92,1.55,1.42,
Diluted NI Availto Com Stockholders,56649000.0,98616000.0,107205000.0,180751000.0,165887000.0,
Average Dilution Earnings,29000.0,52000.0,59000.0,,75000.0,0.0
Net Income Common Stockholders,56620000.0,98564000.0,107146000.0,180751000.0,165812000.0,
Otherunder Preferred Stock Dividend,29000.0,52000.0,59000.0,,-88000.0,53000.0
Preferred Stock Dividends,922000.0,922000.0,922000.0,922000.0,922000.0,
Net Income,57571000.0,99538000.0,108127000.0,181673000.0,166646000.0,
Minority Interests,330000.0,-2506000.0,-2748000.0,-4733000.0,-4428000.0,
Net Income Including Noncontrolling Interests,57241000.0,102044000.0,110875000.0,186406000.0,171074000.0,
Net Income Continuous Operations,57241000.0,102044000.0,110875000.0,186406000.0,171074000.0,
Earnings From Equity Interest Net Of Tax,691000.0,389000.0,530000.0,465000.0,546000.0,
Tax Provision,1191000.0,1766000.0,600000.0,1038000.0,1755000.0,
Pretax Income,57741000.0,103421000.0,110945000.0,186979000.0,172283000.0,
Other Income Expense,-51240000.0,-1253000.0,4653000.0,72745000.0,54079000.0,
Other Non Operating Income Expenses,-51464000.0,-1253000.0,4722000.0,834000.0,-949000.0,
Gain On Sale Of Security,224000.0,,-69000.0,71911000.0,55028000.0,
Net Non Operating Interest Income Expense,-48708000.0,-46277000.0,-45111000.0,-45161000.0,-44192000.0,
Interest Expense Non Operating,48708000.0,46277000.0,45111000.0,45161000.0,44192000.0,
Operating Income,157689000.0,150951000.0,151403000.0,159395000.0,162396000.0,
Operating Expense,13850000.0,12525000.0,12813000.0,15619000.0,14072000.0,
Selling General And Administration,13850000.0,12525000.0,12813000.0,15619000.0,14072000.0,
General And Administrative Expense,13850000.0,12525000.0,12813000.0,15619000.0,14072000.0,
Other Gand A,13850000.0,12525000.0,12813000.0,15619000.0,14072000.0,
Gross Profit,171539000.0,163476000.0,164216000.0,175014000.0,176468000.0,
Cost Of Revenue,384017000.0,390897000.0,385686000.0,374281000.0,373364000.0,
Total Revenue,555556000.0,554373000.0,549902000.0,549295000.0,549832000.0,
Operating Revenue,555556000.0,554373000.0,549902000.0,549295000.0,549832000.0,
