address1,address2,city,state,zip,country,phone,fax,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,longName,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,marketState,shortName,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,corporateActions,displayName,trailingPegRatio
6815 Poplar Avenue,Suite 500,Germantown,TN,38138-3606,United States,901 682 6600,901 682 6667,https://www.maac.com,REIT - Residential,reit-residential,REIT - Residential,Real Estate,real-estate,Real Estate,"Mid-America Apartment Communities, Inc. an S&P 500 company, is a real estate investment trust (REIT) focused on delivering full-cycle and superior investment performance for shareholders through the ownership, management, acquisition, development and redevelopment of quality apartment communities primarily in the Southeast, Southwest and Mid-Atlantic regions of the United States. As of December 31, 2025, MAA had ownership interest in 104,945 apartment units, including communities currently in development, across 16 states and the District of Columbia. Mid-America Apartment Communities, Inc. was incorporated in 1997 in Tennessee, USA.",2507,"[{'maxAge': 1, 'name': 'Mr. H. Eric Bolton Jr.', 'age': 68, 'title': 'Executive Chairman', 'yearBorn': 1957, 'fiscalYear': 2024, 'totalPay': 3136042, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Adrian Bradley Hill C.F.A.', 'age': 49, 'title': 'CEO, President & Director', 'yearBorn': 1976, 'fiscalYear': 2024, 'totalPay': 1517515, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. A. Clay Holder', 'age': 48, 'title': 'Executive VP & Chief Financial Officer', 'yearBorn': 1977, 'fiscalYear': 2024, 'totalPay': 1009570, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Robert J. DelPriore Esq., J.D.', 'age': 56, 'title': 'Executive VP, Chief Administrative Officer & General Counsel', 'yearBorn': 1969, 'fiscalYear': 2024, 'totalPay': 1430583, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Timothy P. Argo CPA', 'age': 48, 'title': 'Executive VP and Chief Strategy & Analysis Officer', 'yearBorn': 1977, 'fiscalYear': 2024, 'totalPay': 758404, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. David  Herring', 'age': 51, 'title': 'Senior VP, Principal Accounting Officer & Chief Accounting Officer', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Joseph P. Fracchia CPA', 'age': 51, 'title': 'Executive VP and Chief Technology & Innovation Officer', 'yearBorn': 1974, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jennifer  Patrick', 'title': 'Investor Relations Contact', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Leslie Bratten Cantrell Wolfgang', 'title': 'Senior VP, Chief Ethics & Compliance Officer and Corporate Secretary', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Melanie M. Carpenter', 'age': 48, 'title': 'Executive VP & Chief Human Resources Officer', 'yearBorn': 1977, 'fiscalYear': 2024, 'totalPay': 481768, 'exercisedValue': 0, 'unexercisedValue': 0}]",5,7,1,1,1,1775001600,1735603200,http://www.snl.com/irweblinkx/corporateprofile.aspx?iid=103123,[],86400,2,124.82,124.61,124.44,125.56,124.82,124.61,124.44,125.56,6.12,4.9,1776211200,1.6032001,3.43,0.789,33.12566,32.188946,199420,199420,977548,963840,963840,125.29,125.56,100,400,15006123008,14598599377,120.3,169.0,231.63,20.75,6.7927876,130.3352,136.9199,6.06,0.048549913,USD,False,20124393472,0.2023,115817348,116347636,3129396,3084659,1770940800,1773360000,0.026800001,0.0063099996,0.98045,3.56,0.0377,119842859,48.451,2.5843635,1767139200,1798675200,1767139200,-0.655,442984000,3.78,3.89,9.11,16.198,-0.16770023,0.32693863,1.53,1768435200,EQUITY,125.215,162.0,121.0,143.47917,141.0,2.4,buy,24,60258000,0.515,1242407040,5429650944,0.036,0.071,2209125888,93.305,18.889,0.03255,0.07645,1296540032,927554112,1078174976,-0.658,0.01,0.5869,0.56240004,0.28384,USD,MAA,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,True,759767400000,0.39499664,124.44 - 125.56,NYSE,977548,4.9149933,0.040856134,120.3 - 169.0,-43.785004,-0.25908285,-16.770023,1777507200,1777492800,1777492800,1777492800,1777557600,1777557600,False,3.78,3.89,-5.1202087,-0.039284926,-11.70491,"Mid-America Apartment Communities, Inc.",-0.08548728,15,0,2.4 - Buy,False,REGULAR,Mid-America Apartment Communiti,1775579282,NYQ,finmb_332358,America/New_York,EDT,-14400000,us_market,False,0.316453,125.215,[],Mid-America Apartment Communities,
