,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2026-01-31,VANGUARD SPECIALIZED FUNDS-Vanguard Real Estate Index Fund,0.0374,4370470,547248385,0.0058
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0315,3683694,461253730,0.0007
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0253,2952531,369701158,0.0226
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,1506630,188652669,-0.0085
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,1490017,186572473,0.0017
5,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117999995,1382828,173150802,-0.0183
6,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0114,1328404,166336101,1.0
7,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0109,1273924,159514388,-0.50810003
8,2026-01-31,Invesco Exchange-Traded Fund Trust-Invesco S&P 500 Equal Weight ETF,0.010299999,1208356,151304292,0.058000002
9,2026-02-28,SELECT SECTOR SPDR TRT-State Street Real Estate Select Sector SPDR ETF,0.0078,913979,114443877,0.0109
