period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.46752,0.24,0.67,0.27,17,0.73160005
+1q,0.45972,0.25,0.67,2.94,17,-0.84360003
0y,3.61228,2.8,4.58084,1.5745,3,1.2942
+1y,3.40678,2.51,4.043,3.61228,3,-0.056900002
