,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2026-01-31,VANGUARD SPECIALIZED FUNDS-Vanguard Real Estate Index Fund,0.037100002,12731829,2315283181,0.018099999
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031400003,10799582,1963904052,0.0058999998
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.023699999,8141539,1480538916,0.0292
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0218,7476579,1359615936,-0.0089
4,2025-12-31,COHEN & STEERS Inst. REALTY SHARES INC-Cohen & Steers Inst. Realty Sha,0.0135,4646611,844986238,0.2498
5,2025-12-31,COHEN & STEERS REALTY SHARES INC-Cohen & Steers Realty Shares,0.0123000005,4221649,767706896,0.1762
6,2025-12-31,COHEN & STEERS REAL ESTATE SECURITIES Fd. INC-Cohen & Steers Real Esta,0.012200001,4201516,764045710,0.1808
7,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0121,4155068,755599141,-0.0094
8,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.012,4109202,747258408,0.0017
9,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0111,3803732,691708687,-0.0184
