period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1598996710,1547796570,1640000000,19,1407637000,0.1359
+1q,1640177640,1579152240,1672620000,19,1493150000,0.098500006
0y,6706195390,6498000000,7105000000,26,6112692000,0.0971
+1y,7418971330,7090813100,8321000000,25,6706195390,0.106300004
