Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-03-26,2026-03-10,"[datetime.date(2026, 4, 22)]",3.54,2.93212,3.17807,2015936000,1683000000,1820539280
