,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0313,11337881,3541160220,-0.001
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0251,9093259,2840097461,0.0227
2,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128,4640267,1449294529,-0.0094
3,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0126,4589048,1433297300,0.0017
4,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117,4247080,1326490439,-0.0184
5,2026-01-31,Income Fund of America,0.0114,4138465,1292566717,-0.1195
6,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0091,3318472,1036458315,0.0254
7,2026-01-31,SELECT SECTOR SPDR TRUST-State Street Financial Select Sector SPDR ETF,0.0070999996,2582930,806726492,0.058000002
8,2026-01-31,WASHINGTON MUTUAL INVESTORS FUND,0.0064999997,2360618,737291788,0.0194
9,2025-11-30,Columbia Funds Series Trust I-Columbia Dividend Income Fund,0.0064,2309655,721374515,-0.0029
