,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1162,60939711,2378476845,-0.0087
1,2025-12-31,Blackrock Inc.,0.0844,44238529,1726629732,0.0159
2,2025-12-31,Capital Research Global Investors,0.0689,36127677,1410063189,0.31219998
3,2025-12-31,State Street Corporation,0.047,24652132,962172681,0.0355
4,2025-12-31,"Nuveen, LLC",0.0425,22273203,869323085,-0.053400002
5,2025-12-31,Causeway Capital Management LLC,0.0365,19132879,746756244,1.5433
6,2025-12-31,Orbis Allan Gray Ltd,0.026600001,13956868,544736541,-0.2634
7,2025-12-31,"Geode Capital Management, LLC",0.026300002,13795987,538457355,0.0114
8,2025-12-31,NORGES BANK,0.024400001,12813255,500101327,-0.2626
9,2025-12-31,"FMR, LLC",0.0212,11129034,434366183,-0.0862
