period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.41062,0.33,0.51,0.8287,7,-0.50450003
+1q,0.59363,0.55,0.64,0.50893,7,0.1664
0y,2.37965,2.12,2.62,1.33,8,0.7892
+1y,3.19091,2.6,3.66,2.45973,11,0.29729998
