,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.031400003,64028548,3724220553,-0.0011999999
1,2025-11-30,SCHWAB STRATEGIC TRUST-Schwab US Dividend Equity ETF,0.028499998,58198296,3385103940,0.025799999
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0251,51333189,2985794985,0.0222
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128,26196652,1523728287,-0.0094
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0127,25907501,1506909819,0.0017
5,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0117,23931969,1392002998,-0.0208
6,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0092,18734224,1089676156,0.0249
7,2026-02-28,SELECT SECTOR SPDR TRT-State Street Health Care Select Sector SPDR ETF,0.0074,15074260,876794346,0.0134000005
8,2025-12-31,VANGUARD CHESTER FUNDS-Vanguard PRIMECAP Fund,0.0069999998,14234460,827947378,0.1846
9,2025-12-31,VANGUARD INSTITUTIONAL INDEX FUNDS-Vanguard Institutional Index Fund,0.0057,11683024,679543101,-0.0155
