period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,10870016620,10242000000,11350000000,18,11201000000,-0.0295
+1q,11898776590,11424000000,12189200000,17,12269000000,-0.030199999
0y,47113288010,46235000000,47567000000,25,48194000000,-0.0224
+1y,45943830140,41306000000,47341000000,25,47113288010,-0.0248
