,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.09729999,198727768,11559000807,0.0139999995
1,2025-12-31,Blackrock Inc.,0.0866,176825406,10285049901,0.0075
2,2025-12-31,State Street Corporation,0.048,97980438,5699032265,0.0143
3,2025-12-31,JPMORGAN CHASE & CO,0.0369,75367653,4383759605,-0.56270003
4,2025-12-31,"Charles Schwab Investment Management, Inc.",0.0349,71322392,4148466995,-0.0235
5,2025-12-31,"Geode Capital Management, LLC",0.025799999,52638346,3061709443,0.13069999
6,2025-12-31,NORGES BANK,0.0177,36100698,2099797132,0.0752
7,2025-12-31,Morgan Stanley,0.0139,28348637,1648898497,0.0173
8,2025-12-31,"Ameriprise Financial, Inc.",0.0137,28058656,1632031751,-0.136
9,2025-12-31,"AQR Capital Management, LLC",0.0126,25796905,1500477002,1.7258
