period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.30236,0.19,0.4,0.24,28,0.2598
+1q,1.16227,1.09,1.35,1.03,28,0.1284
0y,4.92575,4.62,5.34,4.03,35,0.2223
+1y,5.7416,5.16,6.51,4.92575,34,0.1656
