contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
COP260410P00075000,2026-04-02 19:42:25+00:00,75.0,0.01,0.0,2.13,0.0,0.0,1.0,1,3.593751015625,False,REGULAR,USD
COP260410P00090000,2026-03-13 13:30:19+00:00,90.0,0.05,0.0,2.13,0.0,0.0,,1,2.610355036621094,False,REGULAR,USD
COP260410P00097000,2026-03-24 14:11:23+00:00,97.0,0.01,0.0,2.13,0.0,0.0,5.0,0,2.1972701318359373,False,REGULAR,USD
COP260410P00098000,2026-03-20 14:28:23+00:00,98.0,0.31,0.0,2.13,0.0,0.0,2.0,1,2.139653088378906,False,REGULAR,USD
COP260410P00100000,2026-03-03 14:54:54+00:00,100.0,0.58,0.0,0.0,0.0,0.0,,0,0.500005,False,REGULAR,USD
COP260410P00104000,2026-03-23 15:45:01+00:00,104.0,0.18,0.0,2.13,0.0,0.0,12.0,12,1.8037119189453121,False,REGULAR,USD
COP260410P00105000,2026-04-01 14:10:43+00:00,105.0,0.03,0.0,1.65,0.0,0.0,10.0,30,1.6347674511718748,False,REGULAR,USD
COP260410P00106000,2026-03-23 19:36:22+00:00,106.0,0.21,0.0,2.13,0.0,0.0,2.0,3,1.6943374658203125,False,REGULAR,USD
COP260410P00107000,2026-04-07 13:36:59+00:00,107.0,0.48,0.0,0.13,-0.4,-45.454544,1.0,7,0.9414068359375,False,REGULAR,USD
COP260410P00108000,2026-04-02 16:02:53+00:00,108.0,0.06,0.0,2.13,0.0,0.0,10.0,31,1.5859395703124997,False,REGULAR,USD
COP260410P00109000,2026-03-20 16:45:23+00:00,109.0,0.33,0.0,1.4,0.0,0.0,1.0,3,1.3671906640625,False,REGULAR,USD
COP260410P00110000,2026-04-02 18:04:12+00:00,110.0,0.15,0.0,1.4,0.0,0.0,3.0,8,1.3173862255859374,False,REGULAR,USD
COP260410P00111000,2026-04-07 14:53:08+00:00,111.0,0.01,0.0,0.06,-0.03,-75.0,10.0,68,0.7187528125,False,REGULAR,USD
COP260410P00112000,2026-04-07 13:36:59+00:00,112.0,0.49,0.0,0.27,0.46,1533.3333,1.0,13,0.8554701953125,False,REGULAR,USD
COP260410P00113000,2026-03-27 13:51:19+00:00,113.0,0.14,0.0,2.14,0.0,0.0,2.0,6,1.3193393408203122,False,REGULAR,USD
COP260410P00114000,2026-04-01 18:04:46+00:00,114.0,0.22,0.0,1.07,0.0,0.0,2.0,13,1.0429735351562504,False,REGULAR,USD
