period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,2.05801,1.933,2.25909,1.81,9,0.137
+1q,2.30375,2.08679,2.47,2.16,9,0.066599995
0y,9.36864,8.765,9.66,8.27,12,0.1328
+1y,10.27259,9.816,10.55,9.36864,12,0.096499994
