period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,4114600000,3966000000,4210800000,3,4013300000,0.0252
+1q,4103100000,3901300000,4211000000,3,3689600000,0.1121
0y,16862184930,16602839710,17331400000,4,16059100000,0.05
+1y,17570910530,17058442130,18253500000,4,16862184930,0.042
