period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,39022289960,36010000000,42734000000,10,37422000000,0.0428
+1q,45003851110,40328000000,48900000000,10,46943000000,-0.041300002
0y,174576988660,159250000000,183522355000,14,173996000000,0.0033000002
+1y,176578778130,158559000000,186504000000,13,174576988660,0.0115
