,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,107260000.0,-7770000.0,-43050000.0,-2150148000.0,
Tax Rate For Calcs,0.31,0.185,0.21,0.286,
Normalized EBITDA,3292000000.0,14278000000.0,12013000000.0,12277000000.0,
Total Unusual Items,346000000.0,-42000000.0,-205000000.0,-7518000000.0,
Total Unusual Items Excluding Goodwill,346000000.0,-42000000.0,-205000000.0,-7518000000.0,
Net Income From Continuing Operation Net Minority Interest,-8182000000.0,5879000000.0,4347000000.0,-1981000000.0,
Reconciled Depreciation,14135000000.0,5867000000.0,6523000000.0,6493000000.0,
Reconciled Cost Of Revenue,185587000000.0,169486000000.0,160031000000.0,140893000000.0,
EBITDA,3638000000.0,14236000000.0,11808000000.0,4759000000.0,
EBIT,-10497000000.0,8369000000.0,5285000000.0,-1734000000.0,
Net Interest Income,157000000.0,404000000.0,249000000.0,-643000000.0,
Interest Expense,1333000000.0,1136000000.0,1318000000.0,1282000000.0,
Interest Income,1490000000.0,1540000000.0,1567000000.0,639000000.0,
Normalized Income,-8420740000.0,5913230000.0,4508950000.0,3386852000.0,
Net Income From Continuing And Discontinued Operation,-8182000000.0,5879000000.0,4347000000.0,-1981000000.0,
Total Expenses,196436000000.0,179773000000.0,170733000000.0,151781000000.0,
Total Operating Income As Reported,-9169000000.0,5219000000.0,5458000000.0,6276000000.0,
Diluted Average Shares,3979000000.0,4021000000.0,4041000000.0,4014000000.0,
Basic Average Shares,3979000000.0,3978000000.0,3998000000.0,4014000000.0,
Diluted EPS,-2.06,1.46,1.08,-0.49,
Basic EPS,-2.06,1.48,1.09,-0.49,
Diluted NI Availto Com Stockholders,-8182000000.0,5879000000.0,4347000000.0,-1981000000.0,
Net Income Common Stockholders,-8182000000.0,5879000000.0,4347000000.0,-1981000000.0,
Net Income,-8182000000.0,5879000000.0,4347000000.0,-1981000000.0,
Minority Interests,-20000000.0,-15000000.0,18000000.0,171000000.0,
Net Income Including Noncontrolling Interests,-8162000000.0,5894000000.0,4329000000.0,-2152000000.0,
Net Income Continuous Operations,-8162000000.0,5894000000.0,4329000000.0,-2152000000.0,
Tax Provision,-3668000000.0,1339000000.0,-362000000.0,-864000000.0,
Pretax Income,-11830000000.0,7233000000.0,3967000000.0,-3016000000.0,
Other Income Expense,-2818000000.0,1610000000.0,-1740000000.0,-8649000000.0,
Other Non Operating Income Expenses,-20000000.0,896000000.0,-1958000000.0,1899000000.0,
Special Income Charges,,,0.0,-121000000.0,-1702000000.0
Other Special Charges,,,,121000000.0,1702000000.0
Earnings From Equity Interest,-3144000000.0,756000000.0,423000000.0,-3030000000.0,
Gain On Sale Of Security,346000000.0,-42000000.0,-205000000.0,-7518000000.0,
Net Non Operating Interest Income Expense,157000000.0,404000000.0,249000000.0,-643000000.0,
Interest Expense Non Operating,1333000000.0,1136000000.0,1318000000.0,1282000000.0,
Interest Income Non Operating,1490000000.0,1540000000.0,1567000000.0,639000000.0,
Operating Income,-9169000000.0,5219000000.0,5458000000.0,6276000000.0,
Operating Expense,10849000000.0,10287000000.0,10702000000.0,10888000000.0,
Selling General And Administration,10849000000.0,10287000000.0,10702000000.0,10888000000.0,
Gross Profit,1680000000.0,15506000000.0,16160000000.0,17164000000.0,
Cost Of Revenue,185587000000.0,169486000000.0,160031000000.0,140893000000.0,
Total Revenue,187267000000.0,184992000000.0,176191000000.0,158057000000.0,
Operating Revenue,187267000000.0,184992000000.0,176191000000.0,158057000000.0,
