,2025-12-31,2024-12-31,2023-12-31,2022-12-31
Free Cash Flow,988000000.0,861000000.0,651000000.0,951000000.0
Issuance Of Debt,4100000000.0,0.0,0.0,
Issuance Of Capital Stock,3000000.0,0.0,0.0,
Capital Expenditure,-285000000.0,-200000000.0,-231000000.0,-202000000.0
Interest Paid Supplemental Data,0.0,0.0,0.0,
Income Tax Paid Supplemental Data,94000000.0,62000000.0,80000000.0,58000000.0
End Cash Position,915000000.0,166000000.0,139000000.0,115000000.0
Beginning Cash Position,166000000.0,139000000.0,115000000.0,106000000.0
Effect Of Exchange Rate Changes,9000000.0,-14000000.0,-4000000.0,-10000000.0
Changes In Cash,740000000.0,41000000.0,28000000.0,19000000.0
Financing Cash Flow,-248000000.0,-848000000.0,-628000000.0,-932000000.0
Cash Flow From Continuing Financing Activities,-248000000.0,-848000000.0,-628000000.0,-932000000.0
Net Other Financing Charges,-4338000000.0,-848000000.0,-628000000.0,-932000000.0
Cash Dividends Paid,-13000000.0,0.0,0.0,
Net Preferred Stock Issuance,2000000.0,0.0,0.0,
Preferred Stock Issuance,2000000.0,0.0,0.0,
Net Common Stock Issuance,1000000.0,0.0,0.0,
Common Stock Issuance,1000000.0,0.0,0.0,
Net Issuance Payments Of Debt,4100000000.0,0.0,0.0,
Net Long Term Debt Issuance,4100000000.0,0.0,0.0,
Long Term Debt Issuance,4100000000.0,0.0,0.0,
Investing Cash Flow,-285000000.0,-172000000.0,-226000000.0,-202000000.0
Cash Flow From Continuing Investing Activities,-285000000.0,-172000000.0,-226000000.0,-202000000.0
Net Other Investing Changes,,13000000.0,,
Net PPE Purchase And Sale,0.0,15000000.0,5000000.0,0.0
Sale Of PPE,0.0,15000000.0,5000000.0,0.0
Capital Expenditure Reported,-285000000.0,-200000000.0,-231000000.0,-202000000.0
Operating Cash Flow,1273000000.0,1061000000.0,882000000.0,1153000000.0
Cash Flow From Continuing Operating Activities,1273000000.0,1061000000.0,882000000.0,1153000000.0
Change In Working Capital,214000000.0,14000000.0,-43000000.0,-76000000.0
Change In Other Current Liabilities,385000000.0,-33000000.0,63000000.0,31000000.0
Change In Other Current Assets,-395000000.0,39000000.0,-40000000.0,-9000000.0
Change In Payables And Accrued Expense,287000000.0,145000000.0,-164000000.0,-28000000.0
Change In Accrued Expense,108000000.0,39000000.0,-96000000.0,-98000000.0
Change In Payable,179000000.0,106000000.0,-68000000.0,70000000.0
Change In Account Payable,119000000.0,78000000.0,-54000000.0,-70000000.0
Change In Tax Payable,60000000.0,28000000.0,-14000000.0,140000000.0
Change In Income Tax Payable,60000000.0,28000000.0,-14000000.0,140000000.0
Change In Inventory,-51000000.0,-84000000.0,86000000.0,-90000000.0
Change In Receivables,-12000000.0,-53000000.0,12000000.0,20000000.0
Changes In Account Receivables,,-53000000.0,12000000.0,20000000.0
Other Non Cash Items,20000000.0,8000000.0,52000000.0,119000000.0
Stock Based Compensation,20000000.0,13000000.0,13000000.0,12000000.0
Deferred Tax,-79000000.0,-81000000.0,-79000000.0,-121000000.0
Deferred Income Tax,-79000000.0,-81000000.0,-79000000.0,-121000000.0
Depreciation Amortization Depletion,376000000.0,394000000.0,403000000.0,414000000.0
Depreciation And Amortization,376000000.0,394000000.0,403000000.0,414000000.0
Amortization Cash Flow,207000000.0,232000000.0,262000000.0,276000000.0
Amortization Of Intangibles,207000000.0,232000000.0,262000000.0,276000000.0
Depreciation,169000000.0,162000000.0,141000000.0,138000000.0
Operating Gains Losses,-7000000.0,-11000000.0,3000000.0,4000000.0
Pension And Employee Benefit Expense,-1000000.0,1000000.0,0.0,-7000000.0
Earnings Losses From Equity Investments,-5000000.0,4000000.0,11000000.0,11000000.0
Net Income From Continuing Operations,729000000.0,724000000.0,533000000.0,801000000.0
