,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,209479173.0,209433618.0,,,209433618.0
Share Issued,209479173.0,209433618.0,,,209433618.0
Net Debt,3112000000.0,1594000000.0,3364000000.0,3863000000.0,
Total Debt,4027000000.0,1722000000.0,4025000000.0,4025000000.0,
Tangible Book Value,-1540000000.0,466000000.0,-1575000000.0,-2025000000.0,1979000000.0
Invested Capital,11120000000.0,10845000000.0,11160000000.0,10652000000.0,10644000000.0
Working Capital,1282000000.0,711000000.0,1320000000.0,803000000.0,644000000.0
Net Tangible Assets,-1538000000.0,466000000.0,-1573000000.0,-2025000000.0,1979000000.0
Common Stock Equity,7093000000.0,9123000000.0,7135000000.0,6627000000.0,10644000000.0
Preferred Stock Equity,2000000.0,,2000000.0,,
Total Capitalization,11098000000.0,10845000000.0,11138000000.0,10637000000.0,10644000000.0
Total Equity Gross Minority Interest,7366000000.0,9387000000.0,7405000000.0,6883000000.0,10896000000.0
Minority Interest,271000000.0,264000000.0,268000000.0,256000000.0,252000000.0
Stockholders Equity,7095000000.0,9123000000.0,7137000000.0,6627000000.0,10644000000.0
Other Equity Interest,,9347000000.0,,11146000000.0,11058000000.0
Gains Losses Not Affecting Retained Earnings,-213000000.0,-224000000.0,-205000000.0,-359000000.0,-414000000.0
Other Equity Adjustments,-213000000.0,-224000000.0,-205000000.0,-359000000.0,-414000000.0
Retained Earnings,18000000.0,,,,0.0
Additional Paid In Capital,7286000000.0,,7340000000.0,-4160000000.0,0.0
Capital Stock,4000000.0,,2000000.0,0.0,0.0
Common Stock,2000000.0,,0.0,0.0,0.0
Preferred Stock,2000000.0,,2000000.0,,0.0
Total Liabilities Net Minority Interest,6704000000.0,3125000000.0,6268000000.0,6148000000.0,1377000000.0
Total Non Current Liabilities Net Minority Interest,5348000000.0,2215000000.0,5324000000.0,5266000000.0,538000000.0
Other Non Current Liabilities,992000000.0,233000000.0,960000000.0,887000000.0,214000000.0
Employee Benefits,80000000.0,71000000.0,92000000.0,86000000.0,65000000.0
Non Current Pension And Other Postretirement Benefit Plans,80000000.0,71000000.0,92000000.0,86000000.0,65000000.0
Non Current Deferred Liabilities,273000000.0,189000000.0,271000000.0,283000000.0,259000000.0
Non Current Deferred Taxes Liabilities,273000000.0,189000000.0,271000000.0,283000000.0,259000000.0
Long Term Debt And Capital Lease Obligation,4003000000.0,1722000000.0,4001000000.0,4010000000.0,
Long Term Debt,4003000000.0,1722000000.0,4001000000.0,4010000000.0,
Current Liabilities,1356000000.0,910000000.0,944000000.0,882000000.0,839000000.0
Other Current Liabilities,157000000.0,80000000.0,,,57000000.0
Current Debt And Capital Lease Obligation,24000000.0,,24000000.0,15000000.0,
Current Debt,24000000.0,,24000000.0,15000000.0,
Payables And Accrued Expenses,1175000000.0,830000000.0,920000000.0,867000000.0,782000000.0
Current Accrued Expenses,345000000.0,86000000.0,270000000.0,220000000.0,93000000.0
Payables,830000000.0,744000000.0,650000000.0,647000000.0,689000000.0
Total Tax Payable,150000000.0,154000000.0,93000000.0,125000000.0,161000000.0
Income Tax Payable,150000000.0,154000000.0,93000000.0,125000000.0,161000000.0
Accounts Payable,680000000.0,590000000.0,557000000.0,522000000.0,528000000.0
Total Assets,14070000000.0,12512000000.0,13673000000.0,13031000000.0,12273000000.0
Total Non Current Assets,11432000000.0,10891000000.0,11409000000.0,11346000000.0,10790000000.0
Other Non Current Assets,654000000.0,135000000.0,618000000.0,680000000.0,141000000.0
Non Current Deferred Assets,42000000.0,44000000.0,35000000.0,35000000.0,42000000.0
Non Current Deferred Taxes Assets,42000000.0,44000000.0,35000000.0,35000000.0,42000000.0
Investments And Advances,402000000.0,433000000.0,418000000.0,402000000.0,394000000.0
Goodwill And Other Intangible Assets,8633000000.0,8657000000.0,8710000000.0,8652000000.0,8665000000.0
Other Intangible Assets,1111000000.0,1160000000.0,1209000000.0,1240000000.0,1286000000.0
Goodwill,7522000000.0,7497000000.0,7501000000.0,7412000000.0,7379000000.0
Net PPE,1701000000.0,1622000000.0,1628000000.0,1577000000.0,1548000000.0
Accumulated Depreciation,-1450000000.0,-1388000000.0,,,-1121000000.0
Gross PPE,3151000000.0,3010000000.0,,,2669000000.0
Construction In Progress,188000000.0,,,,194000000.0
Machinery Furniture Equipment,2211000000.0,,,,1808000000.0
Buildings And Improvements,679000000.0,,,,596000000.0
Land And Improvements,73000000.0,,,,71000000.0
Properties,0.0,,,,0.0
Current Assets,2638000000.0,1621000000.0,2264000000.0,1685000000.0,1483000000.0
Other Current Assets,70000000.0,44000000.0,15000000.0,15000000.0,38000000.0
Inventory,661000000.0,647000000.0,662000000.0,637000000.0,597000000.0
Inventories Adjustments Allowances,-24000000.0,,,,-28000000.0
Finished Goods,292000000.0,257000000.0,249000000.0,231000000.0,242000000.0
Work In Process,221000000.0,213000000.0,223000000.0,224000000.0,209000000.0
Raw Materials,172000000.0,177000000.0,190000000.0,182000000.0,174000000.0
Receivables,992000000.0,802000000.0,926000000.0,871000000.0,682000000.0
Other Receivables,336000000.0,,,,102000000.0
Accounts Receivable,656000000.0,802000000.0,926000000.0,871000000.0,580000000.0
Allowance For Doubtful Accounts Receivable,-2000000.0,,,,-2000000.0
Gross Accounts Receivable,658000000.0,,,,582000000.0
Cash Cash Equivalents And Short Term Investments,915000000.0,128000000.0,661000000.0,162000000.0,166000000.0
Cash And Cash Equivalents,915000000.0,128000000.0,661000000.0,162000000.0,166000000.0
