,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-4620000.0,180147.058824,-502512.562814,-4127167.630058,-1260000.0,
Tax Rate For Calcs,0.21,0.180147,0.251256,0.242775,0.21,
Normalized EBITDA,358000000.0,379000000.0,348000000.0,354000000.0,353000000.0,
Total Unusual Items,-22000000.0,1000000.0,-2000000.0,-17000000.0,-6000000.0,
Total Unusual Items Excluding Goodwill,-22000000.0,1000000.0,-2000000.0,-17000000.0,-6000000.0,
Net Income From Continuing Operation Net Minority Interest,100000000.0,211000000.0,139000000.0,125000000.0,-46000000.0,
Reconciled Depreciation,96000000.0,94000000.0,92000000.0,94000000.0,97000000.0,
Reconciled Cost Of Revenue,596000000.0,658000000.0,586000000.0,547000000.0,541000000.0,
EBITDA,336000000.0,380000000.0,346000000.0,337000000.0,347000000.0,
EBIT,240000000.0,286000000.0,254000000.0,243000000.0,250000000.0,
Net Interest Income,-53000000.0,-14000000.0,-55000000.0,-70000000.0,-280000000.0,
Interest Expense,51000000.0,14000000.0,55000000.0,70000000.0,280000000.0,
Interest Income,,0.0,,,,0.0
Normalized Income,117380000.0,210180147.058824,140497487.437186,137872832.369942,-41260000.0,
Net Income From Continuing And Discontinued Operation,100000000.0,211000000.0,139000000.0,125000000.0,-46000000.0,
Total Expenses,949000000.0,1003000000.0,923000000.0,870000000.0,875000000.0,
Diluted Average Shares,210000000.0,209433618.0,,,,209433618.0
Basic Average Shares,209600000.0,209433618.0,,,,209433618.0
Diluted EPS,0.48,1.007479,,,,0.950182
Basic EPS,0.48,1.007479,,,,0.950182
Diluted NI Availto Com Stockholders,100000000.0,211000000.0,139000000.0,125000000.0,-46000000.0,
Net Income Common Stockholders,100000000.0,211000000.0,139000000.0,125000000.0,-46000000.0,
Net Income,100000000.0,211000000.0,139000000.0,125000000.0,-46000000.0,
Minority Interests,-9000000.0,-12000000.0,-10000000.0,-6000000.0,-8000000.0,
Net Income Including Noncontrolling Interests,109000000.0,223000000.0,149000000.0,131000000.0,-38000000.0,
Net Income Continuous Operations,109000000.0,223000000.0,149000000.0,131000000.0,-38000000.0,
Tax Provision,80000000.0,49000000.0,50000000.0,42000000.0,8000000.0,
Pretax Income,189000000.0,272000000.0,199000000.0,173000000.0,-30000000.0,
Other Income Expense,1000000.0,13000000.0,7000000.0,-5000000.0,24000000.0,
Other Non Operating Income Expenses,13000000.0,-3000000.0,-4000000.0,3000000.0,26000000.0,
Special Income Charges,-26000000.0,0.0,-2000000.0,-17000000.0,-3000000.0,
Gain On Sale Of Ppe,,1000000.0,,,,0.0
Restructuring And Mergern Acquisition,25000000.0,1000000.0,2000000.0,17000000.0,1000000.0,
Earnings From Equity Interest,10000000.0,15000000.0,13000000.0,9000000.0,4000000.0,
Gain On Sale Of Security,,1000000.0,,,,-4000000.0
Net Non Operating Interest Income Expense,-53000000.0,-14000000.0,-55000000.0,-70000000.0,-280000000.0,
Interest Expense Non Operating,51000000.0,14000000.0,55000000.0,70000000.0,280000000.0,
Interest Income Non Operating,,0.0,,,,0.0
Operating Income,241000000.0,273000000.0,247000000.0,248000000.0,226000000.0,
Operating Expense,308000000.0,302000000.0,295000000.0,284000000.0,292000000.0,
Depreciation Amortization Depletion Income Statement,51000000.0,51000000.0,50000000.0,55000000.0,55000000.0,
Depreciation And Amortization In Income Statement,51000000.0,51000000.0,50000000.0,55000000.0,55000000.0,
Amortization,51000000.0,51000000.0,50000000.0,55000000.0,55000000.0,
Amortization Of Intangibles Income Statement,51000000.0,51000000.0,50000000.0,55000000.0,55000000.0,
Research And Development,90000000.0,92000000.0,88000000.0,83000000.0,81000000.0,
Selling General And Administration,167000000.0,159000000.0,157000000.0,146000000.0,156000000.0,
Gross Profit,549000000.0,575000000.0,542000000.0,532000000.0,518000000.0,
Cost Of Revenue,641000000.0,701000000.0,628000000.0,586000000.0,583000000.0,
Total Revenue,1190000000.0,1276000000.0,1170000000.0,1118000000.0,1101000000.0,
Operating Revenue,1190000000.0,1276000000.0,1170000000.0,1118000000.0,1101000000.0,
