period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1618343380,1564194000,1730000000,15,1268800000,0.2755
+1q,1545175470,1461900000,1586400000,15,1308400000,0.18100001
0y,5785540910,5706300000,5966000000,20,4735200000,0.2218
+1y,5849413710,5636400000,6220100000,19,5785540910,0.011
