,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.108,0.149,0.115,0.21,
Normalized EBITDA,212358000.0,305253000.0,467265000.0,335719000.0,184318000.0,
Net Income From Continuing Operation Net Minority Interest,-2375000.0,41005000.0,98365000.0,58408000.0,31005000.0,
Reconciled Depreciation,161236000.0,136472000.0,106799000.0,106740000.0,63481000.0,
Reconciled Cost Of Revenue,414192000.0,432312000.0,468981000.0,561412000.0,252209000.0,
EBITDA,212358000.0,305253000.0,467265000.0,335719000.0,184318000.0,
EBIT,51122000.0,168781000.0,360466000.0,228979000.0,100604000.0,
Net Interest Income,-58910000.0,-50842000.0,-48207000.0,-44765000.0,-56247000.0,
Interest Expense,58910000.0,50842000.0,48207000.0,44765000.0,56247000.0,
Normalized Income,-2375000.0,41005000.0,98365000.0,58408000.0,31005000.0,
Net Income From Continuing And Discontinued Operation,-2375000.0,41005000.0,98365000.0,58408000.0,31005000.0,
Total Expenses,980612000.0,947951000.0,940137000.0,1031437000.0,540270000.0,
Total Operating Income As Reported,57383000.0,171963000.0,368305000.0,237364000.0,101926000.0,
Diluted Average Shares,194557193.0,199061830.0,199279343.0,181520718.0,171970093.0,
Basic Average Shares,78398578.0,81520538.0,81757675.0,81571149.0,81165501.0,
Diluted EPS,-0.08,0.47,1.17,0.69,0.28,
Basic EPS,-0.03,0.5,1.2,0.72,0.38,
Diluted NI Availto Com Stockholders,-254408000.0,92607000.0,98365000.0,124401000.0,31005000.0,
Average Dilution Earnings,,51602000.0,,65993000.0,,
Net Income Common Stockholders,-2375000.0,41005000.0,98365000.0,58408000.0,31005000.0,
Otherunder Preferred Stock Dividend,,,,,0.0,0.0
Net Income,-2375000.0,41005000.0,98365000.0,58408000.0,31005000.0,
Minority Interests,-3222000.0,-65785000.0,-174732000.0,-107148000.0,-16496000.0,
Net Income Including Noncontrolling Interests,847000.0,106790000.0,273097000.0,165556000.0,47501000.0,
Net Income Continuous Operations,847000.0,106790000.0,273097000.0,165556000.0,47501000.0,
Earnings From Equity Interest Net Of Tax,1981000.0,1622000.0,7310000.0,2524000.0,-2979000.0,
Tax Provision,-6654000.0,12771000.0,46472000.0,21182000.0,-6123000.0,
Pretax Income,-7788000.0,117939000.0,312259000.0,184214000.0,44357000.0,
Other Income Expense,-6261000.0,-3182000.0,-7839000.0,-8385000.0,-1322000.0,
Other Non Operating Income Expenses,-6261000.0,-3182000.0,-7839000.0,-8385000.0,-1322000.0,
Net Non Operating Interest Income Expense,-58910000.0,-50842000.0,-48207000.0,-44765000.0,-56247000.0,
Interest Expense Non Operating,58910000.0,50842000.0,48207000.0,44765000.0,56247000.0,
Operating Income,57383000.0,171963000.0,368305000.0,237363000.0,101926000.0,
Operating Expense,561111000.0,508298000.0,463754000.0,463820000.0,308294000.0,
Depreciation Amortization Depletion Income Statement,155927000.0,129131000.0,99397000.0,100535000.0,83714000.0,
Depreciation And Amortization In Income Statement,155927000.0,129131000.0,99397000.0,100535000.0,83714000.0,
Selling General And Administration,405184000.0,379167000.0,364357000.0,363285000.0,224580000.0,
Gross Profit,618494000.0,680261000.0,832059000.0,701183000.0,410220000.0,
Cost Of Revenue,419501000.0,439653000.0,476383000.0,567617000.0,231976000.0,
Total Revenue,1037995000.0,1119914000.0,1308442000.0,1268800000.0,642196000.0,
Operating Revenue,1037995000.0,1119914000.0,1308442000.0,1268800000.0,642196000.0,
