,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1158772000.0,467266000.0,172406000.0,489319000.0,
Repurchase Of Capital Stock,-866846000.0,-165000000.0,-100000000.0,0.0,
Repayment Of Debt,-70408000.0,-2942944000.0,-176963000.0,-82600000.0,
Issuance Of Debt,1052448000.0,2950000000.0,142913000.0,0.0,
Capital Expenditure,-126953000.0,-118818000.0,-93753000.0,-12404000.0,
Interest Paid Supplemental Data,215039000.0,267508000.0,227137000.0,118315000.0,
Income Tax Paid Supplemental Data,,89018000.0,23202000.0,14794000.0,18579000.0
End Cash Position,1185959000.0,678083000.0,371846000.0,180574000.0,
Beginning Cash Position,678083000.0,371846000.0,315998000.0,874688000.0,
Effect Of Exchange Rate Changes,4764000.0,-7645000.0,-235000.0,-1192000.0,
Changes In Cash,503112000.0,313882000.0,56083000.0,-692922000.0,
Financing Cash Flow,-635725000.0,-154958000.0,-174098000.0,-1181381000.0,
Cash Flow From Continuing Financing Activities,-635725000.0,-154958000.0,-174098000.0,-1181381000.0,
Net Other Financing Charges,-110184000.0,2986000.0,-40048000.0,-2877000.0,
Proceeds From Stock Option Exercised,,,0.0,0.0,53088000.0
Cash Dividends Paid,-640735000.0,0.0,0.0,-1095904000.0,
Common Stock Dividend Paid,-640735000.0,0.0,0.0,-1095904000.0,
Net Common Stock Issuance,-866846000.0,-165000000.0,-100000000.0,0.0,
Common Stock Payments,-866846000.0,-165000000.0,-100000000.0,0.0,
Net Issuance Payments Of Debt,982040000.0,7056000.0,-34050000.0,-82600000.0,
Net Long Term Debt Issuance,982040000.0,7056000.0,-34050000.0,-82600000.0,
Long Term Debt Payments,-70408000.0,-2942944000.0,-176963000.0,-82600000.0,
Long Term Debt Issuance,1052448000.0,2950000000.0,142913000.0,0.0,
Investing Cash Flow,-146888000.0,-117244000.0,-35978000.0,-13264000.0,
Cash Flow From Continuing Investing Activities,-146888000.0,-117244000.0,-35978000.0,-13264000.0,
Net Other Investing Changes,11682000.0,8326000.0,-2122000.0,15000.0,
Dividends Received Cfi,0.0,0.0,-321006000.0,0.0,
Net Investment Purchase And Sale,1912000.0,0.0,0.0,,
Sale Of Investment,1912000.0,0.0,0.0,,
Net Business Purchase And Sale,-39326000.0,-35117000.0,380903000.0,-875000.0,
Sale Of Business,0.0,17000.0,381638000.0,0.0,
Purchase Of Business,-39326000.0,-35134000.0,-735000.0,-875000.0,
Net PPE Purchase And Sale,-121156000.0,-90453000.0,-93753000.0,-12404000.0,
Sale Of PPE,5797000.0,28365000.0,0.0,0.0,
Purchase Of PPE,-126953000.0,-118818000.0,-93753000.0,-12404000.0,
Capital Expenditure Reported,,,,-418000.0,-4341000.0
Operating Cash Flow,1285725000.0,586084000.0,266159000.0,501723000.0,
Cash Flow From Continuing Operating Activities,1285725000.0,586084000.0,266159000.0,501723000.0,
Change In Working Capital,52176000.0,183175000.0,-200473000.0,-2079000.0,
Change In Other Working Capital,188901000.0,108868000.0,-127039000.0,10731000.0,
Change In Other Current Liabilities,10734000.0,70705000.0,44969000.0,744000.0,
Change In Other Current Assets,-104906000.0,-238104000.0,-173708000.0,-6807000.0,
Change In Payables And Accrued Expense,97658000.0,308355000.0,24859000.0,19657000.0,
Change In Receivables,-140211000.0,-66649000.0,30446000.0,-26404000.0,
Changes In Account Receivables,-140211000.0,-66649000.0,30446000.0,-26404000.0,
Other Non Cash Items,2809000.0,10889000.0,13978000.0,25173000.0,
Stock Based Compensation,117588000.0,103466000.0,64512000.0,23744000.0,
Unrealized Gain Loss On Investment Securities,-5335000.0,-3830000.0,-5722000.0,0.0,
Provisionand Write Offof Assets,12838000.0,-1412000.0,5879000.0,3288000.0,
Asset Impairment Charge,3587000.0,27933000.0,21529000.0,0.0,
Deferred Tax,20750000.0,-70525000.0,-10122000.0,2334000.0,
Deferred Income Tax,20750000.0,-70525000.0,-10122000.0,2334000.0,
Depreciation Amortization Depletion,511247000.0,485447000.0,249023000.0,60032000.0,
Depreciation And Amortization,511247000.0,485447000.0,249023000.0,60032000.0,
Amortization Cash Flow,26257000.0,27522000.0,24972000.0,46700000.0,
Amortization Of Intangibles,26257000.0,27522000.0,24972000.0,46700000.0,
Depreciation,484990000.0,457925000.0,224051000.0,13300000.0,
Operating Gains Losses,23775000.0,96618000.0,-15444000.0,209000.0,
Earnings Losses From Equity Investments,-13437000.0,-1783000.0,-9212000.0,209000.0,
Gain Loss On Investment Securities,11138000.0,8225000.0,6499000.0,,
Net Foreign Currency Exchange Gain Loss,15554000.0,6068000.0,-12731000.0,,
Net Income From Continuing Operations,546290000.0,-245677000.0,142999000.0,389022000.0,
