,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Free Cash Flow,1625000000.0,1286000000.0,980000000.0,863000000.0,
Repurchase Of Capital Stock,-944000000.0,-906000000.0,-246000000.0,-542000000.0,
Repayment Of Debt,-1019000000.0,-18000000.0,-2045000000.0,-545000000.0,
Issuance Of Debt,997000000.0,0.0,1743000000.0,380000000.0,
Issuance Of Capital Stock,62000000.0,55000000.0,50000000.0,48000000.0,
Capital Expenditure,-125000000.0,-149000000.0,-207000000.0,-129000000.0,
Interest Paid Supplemental Data,220000000.0,226000000.0,207000000.0,195000000.0,
Income Tax Paid Supplemental Data,276000000.0,460000000.0,435000000.0,217000000.0,
End Cash Position,1108000000.0,849000000.0,641000000.0,516000000.0,
Other Cash Adjustment Outside Changein Cash,-96000000.0,-142000000.0,-151000000.0,-167000000.0,
Beginning Cash Position,991000000.0,792000000.0,525000000.0,875000000.0,
Effect Of Exchange Rate Changes,13000000.0,-10000000.0,6000000.0,-6000000.0,
Changes In Cash,200000000.0,209000000.0,261000000.0,-186000000.0,
Financing Cash Flow,-1145000000.0,-1084000000.0,-715000000.0,-865000000.0,
Cash Flow From Continuing Financing Activities,-1145000000.0,-1084000000.0,-715000000.0,-865000000.0,
Net Other Financing Charges,-30000000.0,-7000000.0,-16000000.0,-7000000.0,
Cash Dividends Paid,-211000000.0,-208000000.0,-201000000.0,-199000000.0,
Common Stock Dividend Paid,-211000000.0,-208000000.0,-201000000.0,-199000000.0,
Net Common Stock Issuance,-882000000.0,-851000000.0,-196000000.0,-494000000.0,
Common Stock Payments,-944000000.0,-906000000.0,-246000000.0,-542000000.0,
Common Stock Issuance,62000000.0,55000000.0,50000000.0,48000000.0,
Net Issuance Payments Of Debt,-22000000.0,-18000000.0,-302000000.0,-165000000.0,
Net Long Term Debt Issuance,-22000000.0,-18000000.0,-302000000.0,-165000000.0,
Long Term Debt Payments,-1019000000.0,-18000000.0,-2045000000.0,-545000000.0,
Long Term Debt Issuance,997000000.0,0.0,1743000000.0,380000000.0,
Investing Cash Flow,-405000000.0,-142000000.0,-211000000.0,-313000000.0,
Cash Flow From Continuing Investing Activities,-405000000.0,-142000000.0,-211000000.0,-313000000.0,
Net Other Investing Changes,4000000.0,7000000.0,,-7000000.0,-4000000.0
Net Business Purchase And Sale,-284000000.0,0.0,-4000000.0,-177000000.0,
Sale Of Business,9000000.0,0.0,2000000.0,15000000.0,
Purchase Of Business,-293000000.0,0.0,-6000000.0,-192000000.0,
Net PPE Purchase And Sale,-125000000.0,-149000000.0,-207000000.0,-129000000.0,
Purchase Of PPE,-125000000.0,-149000000.0,-207000000.0,-129000000.0,
Operating Cash Flow,1750000000.0,1435000000.0,1187000000.0,992000000.0,
Cash Flow From Continuing Operating Activities,1750000000.0,1435000000.0,1187000000.0,992000000.0,
Change In Working Capital,-480000000.0,-148000000.0,-35000000.0,38000000.0,
Change In Other Working Capital,-146000000.0,-28000000.0,-158000000.0,97000000.0,
Change In Other Current Assets,19000000.0,96000000.0,140000000.0,160000000.0,
Change In Payables And Accrued Expense,-307000000.0,4000000.0,48000000.0,-45000000.0,
Change In Accrued Expense,1000000.0,121000000.0,-5000000.0,98000000.0,
Change In Payable,-308000000.0,-117000000.0,53000000.0,-143000000.0,
Change In Account Payable,-308000000.0,-117000000.0,53000000.0,-143000000.0,
Change In Receivables,-46000000.0,-220000000.0,-65000000.0,-174000000.0,
Other Non Cash Items,9000000.0,44000000.0,28000000.0,26000000.0,
Stock Based Compensation,95000000.0,85000000.0,77000000.0,73000000.0,
Asset Impairment Charge,5000000.0,11000000.0,687000000.0,40000000.0,
Deferred Tax,369000000.0,-98000000.0,-109000000.0,-211000000.0,
Deferred Income Tax,369000000.0,-98000000.0,-109000000.0,-211000000.0,
Depreciation Amortization Depletion,290000000.0,290000000.0,331000000.0,333000000.0,
Depreciation And Amortization,290000000.0,290000000.0,331000000.0,333000000.0,
Amortization Cash Flow,130000000.0,147000000.0,202000000.0,230000000.0,
Amortization Of Intangibles,130000000.0,147000000.0,202000000.0,230000000.0,
Depreciation,160000000.0,143000000.0,129000000.0,103000000.0,
Operating Gains Losses,,,,,3000000.0
Gain Loss On Sale Of Business,,,,,3000000.0
Net Income From Continuing Operations,1462000000.0,1251000000.0,208000000.0,693000000.0,
