,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1185,14942734,2390166412,-0.004
1,2025-12-31,Blackrock Inc.,0.08189999,10335368,1653194753,-0.0436
2,2025-12-31,State Street Corporation,0.0478,6022359,963306996,0.0374
3,2025-12-31,"Geode Capital Management, LLC",0.028099999,3538488,565999178,0.0187
4,2025-12-31,JPMORGAN CHASE & CO,0.025,3153001,504338569,-0.5387
5,2025-12-31,"FMR, LLC",0.025,3148536,503624369,-0.1458
6,2025-12-31,Boston Partners,0.0223,2817422,450660999,-0.025799999
7,2025-12-31,First Trust Advisors LP,0.0218,2750742,439995193,-0.011
8,2025-12-31,Van Eck Associates Corporation,0.018099999,2279221,364573007,-0.0548
9,2025-12-31,Invesco Ltd.,0.0162,2048437,327657931,-0.015
