period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,2.91656,2.79,3.07,2.97,13,-0.018
+1q,3.01,2.81,3.25,3.21,13,-0.0623
0y,12.16187,11.85,12.36,11.99,13,0.0143
+1y,12.87242,12.5,13.19927,12.16187,13,0.0584
