Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-04-02,2026-02-11,"[datetime.date(2026, 4, 24)]",0.66,0.47746,0.55936,8997000000,8465591000,8744471250
