period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,8744471250,8465591000,8997000000,20,8490000000,0.03
+1q,8905296900,8198063700,9219000000,20,8546000000,0.042
0y,36894500580,36042000000,37510000000,25,35708000000,0.0332
+1y,39054528950,36382700000,43606000000,25,36894500580,0.0585
