,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-184208809.1354,-95965091.67842,-1710000.0,62460000.0,
Tax Rate For Calcs,0.195759,0.192701,0.19,0.18,
Normalized EBITDA,7899000000.0,8567000000.0,7553000000.0,6083000000.0,
Total Unusual Items,-941000000.0,-498000000.0,-9000000.0,347000000.0,
Total Unusual Items Excluding Goodwill,-941000000.0,-498000000.0,-9000000.0,347000000.0,
Net Income From Continuing Operation Net Minority Interest,3374000000.0,4461000000.0,4203000000.0,3441000000.0,
Reconciled Depreciation,2109000000.0,1885000000.0,1759000000.0,1669000000.0,
Reconciled Cost Of Revenue,29201000000.0,28829000000.0,26572000000.0,22930000000.0,
EBITDA,6958000000.0,8069000000.0,7544000000.0,6430000000.0,
EBIT,4849000000.0,6184000000.0,5785000000.0,4761000000.0,
Net Interest Income,-422000000.0,-338000000.0,-403000000.0,-391000000.0,
Interest Expense,558000000.0,512000000.0,503000000.0,490000000.0,
Interest Income,136000000.0,174000000.0,100000000.0,99000000.0,
Normalized Income,4130791190.8646,4863034908.32158,4210290000.0,3156460000.0,
Net Income From Continuing And Discontinued Operation,3374000000.0,4461000000.0,4203000000.0,3441000000.0,
Total Expenses,30250000000.0,29963000000.0,27647000000.0,23940000000.0,
Diluted Average Shares,1437000000.0,1436000000.0,1443000000.0,1437000000.0,
Basic Average Shares,1421000000.0,1421000000.0,1425000000.0,1416000000.0,
Diluted EPS,2.35,3.11,2.91,2.39,
Basic EPS,2.374384,3.139338,2.949474,2.430085,
Diluted NI Availto Com Stockholders,3374000000.0,4461000000.0,4203000000.0,3441000000.0,
Net Income Common Stockholders,3374000000.0,4461000000.0,4203000000.0,3441000000.0,
Net Income,3374000000.0,4461000000.0,4203000000.0,3441000000.0,
Minority Interests,-77000000.0,-118000000.0,-72000000.0,-51000000.0,
Net Income Including Noncontrolling Interests,3451000000.0,4579000000.0,4275000000.0,3492000000.0,
Net Income Continuous Operations,3451000000.0,4579000000.0,4275000000.0,3492000000.0,
Tax Provision,840000000.0,1093000000.0,1007000000.0,779000000.0,
Pretax Income,4291000000.0,5672000000.0,5282000000.0,4271000000.0,
Other Income Expense,-745000000.0,-316000000.0,197000000.0,511000000.0,
Special Income Charges,-941000000.0,-498000000.0,-9000000.0,325000000.0,
Gain On Sale Of Ppe,,,0.0,43000000.0,0.0
Gain On Sale Of Business,149000000.0,24000000.0,36000000.0,325000000.0,
Write Off,331000000.0,162000000.0,0.0,0.0,
Restructuring And Mergern Acquisition,759000000.0,360000000.0,45000000.0,0.0,
Earnings From Equity Interest,196000000.0,182000000.0,206000000.0,164000000.0,
Gain On Sale Of Security,,,,22000000.0,47000000.0
Net Non Operating Interest Income Expense,-422000000.0,-338000000.0,-403000000.0,-391000000.0,
Interest Expense Non Operating,558000000.0,512000000.0,503000000.0,490000000.0,
Interest Income Non Operating,136000000.0,174000000.0,100000000.0,99000000.0,
Operating Income,5458000000.0,6326000000.0,5488000000.0,4151000000.0,
Operating Expense,1049000000.0,1134000000.0,1075000000.0,1010000000.0,
Research And Development,709000000.0,749000000.0,711000000.0,634000000.0,
Selling General And Administration,340000000.0,385000000.0,364000000.0,376000000.0,
General And Administrative Expense,340000000.0,385000000.0,364000000.0,376000000.0,
Other Gand A,340000000.0,385000000.0,364000000.0,376000000.0,
Gross Profit,6507000000.0,7460000000.0,6563000000.0,5161000000.0,
Cost Of Revenue,29201000000.0,28829000000.0,26572000000.0,22930000000.0,
Total Revenue,35708000000.0,36289000000.0,33135000000.0,28091000000.0,
Operating Revenue,35708000000.0,36289000000.0,33135000000.0,28091000000.0,
