,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1241,186455878,9253805424,0.0058
1,2025-12-31,Blackrock Inc.,0.085,127769717,6341211191,0.053200003
2,2025-12-31,State Street Corporation,0.056199998,84417217,4189626569,0.0095999995
3,2025-12-31,"Charles Schwab Investment Management, Inc.",0.0359,54006438,2680339575,0.0278
4,2025-12-31,Price (T.Rowe) Associates Inc,0.0359,53951531,2677614541,-0.0924
5,2025-12-31,Morgan Stanley,0.0247,37095243,1841036949,0.013200001
6,2025-12-31,"Geode Capital Management, LLC",0.0225,33840883,1679523059,0.0153
7,2025-12-31,"First Eagle Investment Management, LLC",0.0184,27718458,1375667100,0.0063
8,2025-12-31,Deutsche Bank AG,0.0176,26373025,1308893258,-0.0162
9,2025-12-31,Capital World Investors,0.0156,23374144,1160058791,-0.0829
