period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.14818,1.077,1.2,1.01,16,0.1368
+1q,1.1052,1.01,1.17,1.05,15,0.052600004
0y,4.54467,4.24,4.7,4.33,18,0.0496
+1y,4.84472,4.45,5.03,4.54467,18,0.066
