contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
L260417P00090000,2026-02-26 14:30:02+00:00,90.0,1.4,0.0,0.0,0.0,0.0,,0,0.2500075,False,REGULAR,USD
L260417P00095000,2026-03-20 16:31:43+00:00,95.0,0.47,0.0,2.25,0.0,0.0,2.0,3,0.7509790527343749,False,REGULAR,USD
L260417P00100000,2026-03-24 13:49:04+00:00,100.0,0.65,0.0,2.4,0.0,0.0,5.0,6,0.5561567822265626,False,REGULAR,USD
L260417P00105000,2026-03-30 19:27:06+00:00,105.0,2.45,0.0,2.8,0.0,0.0,2.0,4,0.5629926513671876,False,REGULAR,USD
L260417P00110000,2026-03-24 14:40:34+00:00,110.0,4.03,1.35,4.8,0.0,0.0,2.0,23,0.4968312036132813,True,REGULAR,USD
L260417P00115000,2026-03-05 16:50:21+00:00,115.0,6.45,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
