,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,10396000.0,0.0,
Tax Rate For Calcs,0.224,0.203,0.226,0.20018,
Total Unusual Items,,,46000000.0,,555000000.0
Total Unusual Items Excluding Goodwill,,,46000000.0,,555000000.0
Net Income From Continuing Operation Net Minority Interest,1667000000.0,1414000000.0,1434000000.0,822000000.0,
Reconciled Depreciation,610000000.0,583000000.0,538000000.0,509000000.0,
EBIT,2720000000.0,2315000000.0,2372000000.0,1492000000.0,
Net Interest Income,-437000000.0,-441000000.0,-376000000.0,-378000000.0,
Interest Expense,437000000.0,441000000.0,376000000.0,378000000.0,
Normalized Income,1667000000.0,1414000000.0,1398396000.0,822000000.0,
Net Income From Continuing And Discontinued Operation,1667000000.0,1414000000.0,1434000000.0,822000000.0,
Total Expenses,15893000000.0,15365000000.0,13682000000.0,12936000000.0,
Diluted Average Shares,209100000.0,220530000.0,227810000.0,243280000.0,
Basic Average Shares,208960000.0,220530000.0,227480000.0,242830000.0,
Diluted EPS,7.97,6.41,6.29,3.38,
Basic EPS,7.98,6.41,6.3,3.39,
Diluted NI Availto Com Stockholders,1667000000.0,1414000000.0,1434000000.0,822000000.0,
Net Income Common Stockholders,1667000000.0,1414000000.0,1434000000.0,822000000.0,
Net Income,1667000000.0,1414000000.0,1434000000.0,822000000.0,
Minority Interests,-105000000.0,-80000000.0,-111000000.0,-69000000.0,
Net Income Including Noncontrolling Interests,1772000000.0,1494000000.0,1545000000.0,891000000.0,
Net Income Continuous Operations,1772000000.0,1494000000.0,1545000000.0,891000000.0,
Tax Provision,511000000.0,380000000.0,451000000.0,223000000.0,
Pretax Income,2283000000.0,1874000000.0,1996000000.0,1114000000.0,
Other Income Expense,4856000000.0,4600000000.0,4079000000.0,3774000000.0,
Special Income Charges,,,46000000.0,,555000000.0
Other Special Charges,,,,,-555000000.0
Restructuring And Mergern Acquisition,,,-46000000.0,,
Net Non Operating Interest Income Expense,-437000000.0,-441000000.0,-376000000.0,-378000000.0,
Interest Expense Non Operating,437000000.0,441000000.0,376000000.0,378000000.0,
Other Operating Expenses,5616000000.0,5717000000.0,4937000000.0,4548000000.0,
Total Revenue,18176000000.0,17239000000.0,15678000000.0,14050000000.0,
Operating Revenue,18176000000.0,17239000000.0,15678000000.0,14050000000.0,
Loss Adjustment Expense,8294000000.0,7738000000.0,7068000000.0,6653000000.0,
Net Policyholder Benefits And Claims,8294000000.0,7738000000.0,7068000000.0,6653000000.0,
