address1,address2,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,longName,marketState,shortName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,averageAnalystRating,cryptoTradeable,displayName,trailingPegRatio
100 S. Mill Ave,Suite 1600,Tempe,AZ,85281,United States,480 505 8800,https://www.godaddy.com,Software - Infrastructure,software-infrastructure,Software - Infrastructure,Technology,technology,Technology,"GoDaddy Inc. engages in the design and development of cloud-based products in the United States and internationally. It operates in two segments: Applications and Commerce (A&C), and Core Platform (Core). The A&C segment offers applications products, including Websites + Marketing, a mobile-optimized online tool that enables customers to build websites and e-commerce enabled online stores; and Managed WordPress, a streamlined and optimized website building that allows customers to build and manage a WordPress site; marketing tools and services, such as GoDaddy Studio and search engine optimization designed to help businesses acquire and engage customers and create content; and digital marketing services include email marketing, reputation management, and development of brand guides. This segment also offers Microsoft 365 that connects to customers' domains; email service plans with a multi-feature web interface; email backup, encryption, archiving, and other advanced e-mail security services; added security functionality services; GoDaddy Payments, a payment facilitator that enables customers to accept various forms of payments; Smart Terminal, a dual screen all-in-one point-of-sale system that allows customers to manage in-store inventory and product catalogs and accept payments; payment acceptance solutions; and online store capabilities. The Core segment offers domain products, including primary registrations, domain aftermarket platform, and domain name add-ons, as well as GoDaddy Registry, a provider of domain name registry services; and hosting and security services comprising shared website hosting and virtual private servers, as well as security products with a suite of tools designed to help secure customers' online presence; and SSL certificates. The company serves small businesses, individuals, organizations, developers, designers, and domain investors. GoDaddy Inc. was founded in 1997 and is headquartered in Tempe, Arizona.",5845,"[{'maxAge': 1, 'name': 'Mr. Amanpal Singh Bhutani', 'age': 48, 'title': 'CEO & Director', 'yearBorn': 1977, 'fiscalYear': 2024, 'totalPay': 2318425, 'exercisedValue': 0, 'unexercisedValue': 40019584}, {'maxAge': 1, 'name': 'Mr. Mark  McCaffrey', 'age': 59, 'title': 'Chief Financial Officer', 'yearBorn': 1966, 'fiscalYear': 2024, 'totalPay': 1063994, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Roger  Chen', 'age': 54, 'title': 'Chief Operating Officer', 'yearBorn': 1971, 'fiscalYear': 2024, 'totalPay': 1040120, 'exercisedValue': 0, 'unexercisedValue': 392158}, {'maxAge': 1, 'name': 'Mr. Jared Franklin Sine J.D.', 'age': 46, 'title': 'Chief Strategy & Legal Officer', 'yearBorn': 1979, 'fiscalYear': 2024, 'totalPay': 998384, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Phontip  Palitwanon', 'age': 40, 'title': 'Chief Accounting Officer', 'yearBorn': 1985, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Charles  Beadnall', 'title': 'Chief Technology Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Christie  Masoner', 'title': 'Vice President & Head of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sarfraz  Nakai', 'title': 'Chief People Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Gourav  Pani', 'title': 'Chief Business Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Paul  Bindel', 'title': 'President of Business Operations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",5,2,6,7,5,1775001600,1735603200,[],86400,2,82.82,82.47,82.1,83.78,82.82,82.47,82.1,83.78,0.0,0.977,13.405145,6.9164424,281950,281950,2241606,1853610,1853610,83.04,83.22,100,200,11268106240,10891030735,73.06,193.55,216.0,20.0,2.2758794,89.5326,127.95335,0.0,0.0,USD,False,13623530496,0.17673,132428639,133354117,5564190,6268810,1770940800,1773360000,0.0417,0.00727,1.03948,1.93,0.0552,135141594,1.596,52.243107,1767139200,1798675200,1767139200,0.234,875000000,6.22,12.05533,2.752,10.855,-0.48911232,0.32693863,EQUITY,83.38,195.0,77.0,117.66667,100.0,2.11765,buy,15,1130099968,8.474,1255000064,3862599936,0.405,0.615,4951099904,1795.723,35.852,0.087460004,1.92901,3149600000,1307524992,1599399936,0.317,0.068,0.63614,0.25348,0.25135002,USD,GDDY,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,GoDaddy Inc.,REGULAR,GoDaddy Inc.,True,1427808600000,0.55999756,82.1 - 83.78,NYSE,2241606,10.32,0.14125377,73.06 - 193.55,-110.170006,-0.56920695,-48.911232,1777579200,1777579200,1777579200,1777582800,1777582800,False,6.22,12.05533,9.65725,8.633927,-6.152603,-0.06871914,-44.57335,-0.34835625,15,0,[],1775579003,NYQ,finmb_265777695,America/New_York,EDT,-14400000,us_market,False,0.67616224,83.38,2.1 - Buy,False,GoDaddy,0.6777
