period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1265448630,1258362000,1300000000,15,1194300000,0.0596
+1q,1290066180,1284900000,1300000000,15,1217600000,0.059499998
0y,5233417050,5198400000,5259000000,16,4951100000,0.056999996
+1y,5546538270,5447200000,5613325000,15,5233417050,0.0598
