,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,11450000.0,5670000.0,-5781000.0,-330604.382374,
Tax Rate For Calcs,0.229,0.21,0.141,0.165302,
Normalized EBITDA,12025000000.0,10763000000.0,10585000000.0,12133000000.0,
Total Unusual Items,50000000.0,27000000.0,-41000000.0,-2000000.0,
Total Unusual Items Excluding Goodwill,50000000.0,27000000.0,-41000000.0,-2000000.0,
Net Income From Continuing Operation Net Minority Interest,6524000000.0,13402000000.0,5723000000.0,6933000000.0,
Reconciled Depreciation,3116000000.0,3218000000.0,3243000000.0,3267000000.0,
Reconciled Cost Of Revenue,17885000000.0,17366000000.0,16698000000.0,17888000000.0,
EBITDA,12075000000.0,10790000000.0,10544000000.0,12131000000.0,
EBIT,8959000000.0,7572000000.0,7301000000.0,8864000000.0,
Net Interest Income,-185000000.0,-215000000.0,-252000000.0,-375000000.0,
Interest Expense,493000000.0,559000000.0,637000000.0,558000000.0,
Interest Income,308000000.0,344000000.0,385000000.0,183000000.0,
Normalized Income,6485450000.0,13380670000.0,5758219000.0,6934669395.617626,
Net Income From Continuing And Discontinued Operation,6524000000.0,13402000000.0,5723000000.0,6933000000.0,
Total Expenses,36275000000.0,35125000000.0,33631000000.0,35291000000.0,
Total Operating Income As Reported,8053000000.0,6825000000.0,6478000000.0,8362000000.0,
Diluted Average Shares,1749000000.0,1748000000.0,1749000000.0,1764000000.0,
Basic Average Shares,1736599451.0,1731697991.0,1734076358.0,1737795021.0,
Diluted EPS,3.72,7.64,3.26,3.91,
Basic EPS,3.756767,7.739225,3.300316,3.989538,
Diluted NI Availto Com Stockholders,6524000000.0,13402000000.0,5723000000.0,6933000000.0,
Net Income Common Stockholders,6524000000.0,13402000000.0,5723000000.0,6933000000.0,
Net Income,6524000000.0,13402000000.0,5723000000.0,6933000000.0,
Net Income Including Noncontrolling Interests,6524000000.0,13402000000.0,5723000000.0,6933000000.0,
Net Income Discontinuous Operations,,,,0.0,0.0
Net Income Continuous Operations,6524000000.0,13402000000.0,5723000000.0,6933000000.0,
Tax Provision,1942000000.0,-6389000000.0,941000000.0,1373000000.0,
Pretax Income,8466000000.0,7013000000.0,6664000000.0,8306000000.0,
Other Income Expense,598000000.0,403000000.0,438000000.0,319000000.0,
Other Non Operating Income Expenses,548000000.0,376000000.0,479000000.0,321000000.0,
Special Income Charges,,,,,0.0
Gain On Sale Of Security,50000000.0,27000000.0,-41000000.0,-2000000.0,
Net Non Operating Interest Income Expense,-185000000.0,-215000000.0,-252000000.0,-375000000.0,
Interest Expense Non Operating,493000000.0,559000000.0,637000000.0,558000000.0,
Interest Income Non Operating,308000000.0,344000000.0,385000000.0,183000000.0,
Operating Income,8053000000.0,6825000000.0,6478000000.0,8362000000.0,
Operating Expense,16956000000.0,16419000000.0,15656000000.0,16149000000.0,
Depreciation Amortization Depletion Income Statement,1682000000.0,1878000000.0,1966000000.0,2013000000.0,
Depreciation And Amortization In Income Statement,1682000000.0,1878000000.0,1966000000.0,2013000000.0,
Amortization,1682000000.0,1878000000.0,1966000000.0,2013000000.0,
Amortization Of Intangibles Income Statement,1682000000.0,1878000000.0,1966000000.0,2013000000.0,
Research And Development,2942000000.0,2844000000.0,2741000000.0,2888000000.0,
Selling General And Administration,12332000000.0,11697000000.0,10949000000.0,11248000000.0,
Gross Profit,25009000000.0,23244000000.0,22134000000.0,24511000000.0,
Cost Of Revenue,19319000000.0,18706000000.0,17975000000.0,19142000000.0,
Total Revenue,44328000000.0,41950000000.0,40109000000.0,43653000000.0,
Operating Revenue,44328000000.0,41950000000.0,40109000000.0,43653000000.0,
