,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1008,175556716,18005096364,0.0139
1,2025-12-31,Blackrock Inc.,0.084300004,146908768,15066962887,0.0378
2,2025-12-31,State Street Corporation,0.0458,79853782,8189803686,0.0208
3,2025-12-31,Capital International Investors,0.0363,63229445,6484811724,0.026199998
4,2025-12-31,Capital Research Global Investors,0.0225,39169239,4017197056,0.010299999
5,2025-12-31,"Geode Capital Management, LLC",0.0221,38407499,3939073003,-0.0034999999
6,2025-12-31,Morgan Stanley,0.0211,36727533,3766775694,-0.0494
7,2025-12-31,NORGES BANK,0.0135,23456714,2405720530,0.0542
8,2025-12-31,"Wellington Management Group, LLP",0.0135,23434760,2403468928,0.0081
9,2025-12-31,JPMORGAN CHASE & CO,0.0127,22193145,2276128897,-0.62229997
