,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1262,41099951,4851438253,0.020299999
1,2025-12-31,Blackrock Inc.,0.101,32904253,3884018054,0.0832
2,2025-12-31,State Street Corporation,0.0636,20702822,2443761127,0.0226
3,2025-12-31,"Wellington Management Group, LLP",0.0277,9029720,1065868157,-0.1076
4,2025-12-31,"Geode Capital Management, LLC",0.0271,8838003,1043237882,0.0101
5,2025-12-31,Wells Fargo & Company,0.0254,8287021,978199966,0.0062
6,2025-12-31,Bank of America Corporation,0.0228,7431413,877203997,0.0219
7,2025-12-31,Deutsche Bank AG,0.0188,6125438,723046707,0.026800001
8,2025-12-31,"Charles Schwab Investment Management, Inc.",0.0164,5336861,629963077,0.0099
9,2025-12-31,"Ameriprise Financial, Inc.",0.014400001,4680600,552498028,-0.0221
