,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,325461519.0,325294252.0,321866395.0,319133501.0,317680855.0,
Share Issued,325461519.0,325294252.0,321866395.0,319133501.0,317680855.0,
Net Debt,21914600000.0,20774200000.0,20148100000.0,20136600000.0,20013900000.0,
Total Debt,22314200000.0,21189500000.0,20532900000.0,20512700000.0,20327000000.0,
Tangible Book Value,10560800000.0,10515600000.0,10170300000.0,9923000000.0,9342200000.0,
Invested Capital,35555800000.0,34393700000.0,33394200000.0,33194600000.0,32418700000.0,
Working Capital,-2308700000.0,-2535000000.0,-2098500000.0,-2919600000.0,-1930200000.0,
Net Tangible Assets,10591200000.0,10546000000.0,10200700000.0,9953400000.0,9372600000.0,
Capital Lease Obligations,372000000.0,364200000.0,361800000.0,293900000.0,303300000.0,
Common Stock Equity,13613600000.0,13568400000.0,13223100000.0,12975800000.0,12395000000.0,
Preferred Stock Equity,30400000.0,30400000.0,30400000.0,30400000.0,30400000.0,
Total Capitalization,32142100000.0,31262100000.0,30363900000.0,29168000000.0,29603500000.0,
Total Equity Gross Minority Interest,14052800000.0,14010800000.0,13670100000.0,13427000000.0,12801900000.0,
Minority Interest,408800000.0,412000000.0,416600000.0,420800000.0,376500000.0,
Stockholders Equity,13644000000.0,13598800000.0,13253500000.0,13006200000.0,12425400000.0,
Gains Losses Not Affecting Retained Earnings,-7600000.0,-7900000.0,-7900000.0,-7900000.0,-7800000.0,
Other Equity Adjustments,-7600000.0,-7900000.0,-7900000.0,-7900000.0,-7800000.0,
Retained Earnings,8493500000.0,8467300000.0,8484700000.0,8524400000.0,8083800000.0,
Additional Paid In Capital,5124400000.0,5105800000.0,4743100000.0,4456100000.0,4315800000.0,
Capital Stock,33700000.0,33600000.0,33600000.0,33600000.0,33600000.0,
Common Stock,3300000.0,3200000.0,3200000.0,3200000.0,3200000.0,
Preferred Stock,30400000.0,30400000.0,30400000.0,30400000.0,30400000.0,
Total Liabilities Net Minority Interest,37465500000.0,35798100000.0,34854200000.0,34805100000.0,34561300000.0,
Total Non Current Liabilities Net Minority Interest,31872100000.0,30747800000.0,30156600000.0,28942200000.0,29719400000.0,
Other Non Current Liabilities,1543700000.0,1586000000.0,1526700000.0,1492500000.0,1404900000.0,
Non Current Deferred Liabilities,6205900000.0,6132600000.0,6063400000.0,5906500000.0,5849300000.0,
Non Current Deferred Revenue,314200000.0,318300000.0,323900000.0,329300000.0,334600000.0,
Non Current Deferred Taxes Liabilities,5891700000.0,5814300000.0,5739500000.0,5577200000.0,5514700000.0,
Long Term Debt And Capital Lease Obligation,18870100000.0,18027500000.0,17472200000.0,16455700000.0,17481400000.0,
Long Term Capital Lease Obligation,372000000.0,364200000.0,361800000.0,293900000.0,303300000.0,
Long Term Debt,18498100000.0,17663300000.0,17110400000.0,16161800000.0,17178100000.0,
Long Term Provisions,1131100000.0,1061400000.0,1055300000.0,1043600000.0,1025800000.0,
Current Liabilities,5593400000.0,5050300000.0,4697600000.0,5862900000.0,4841900000.0,
Other Current Liabilities,1009200000.0,971300000.0,820400000.0,1014400000.0,859200000.0,
Current Debt And Capital Lease Obligation,3444100000.0,3162000000.0,3060700000.0,4057000000.0,2845600000.0,
Current Debt,3444100000.0,3162000000.0,3060700000.0,4057000000.0,2845600000.0,
Other Current Borrowings,1522800000.0,1905900000.0,2254300000.0,2733100000.0,1731200000.0,
Commercial Paper,1921300000.0,1256100000.0,806400000.0,1323900000.0,1114400000.0,
Payables And Accrued Expenses,1140100000.0,917000000.0,816500000.0,791500000.0,1137100000.0,
Current Accrued Expenses,,,,,,202400000.0
Interest Payable,,,,,,202400000.0
Payables,1140100000.0,917000000.0,816500000.0,791500000.0,1137100000.0,
Accounts Payable,1140100000.0,917000000.0,816500000.0,791500000.0,1137100000.0,
Total Assets,51518300000.0,49808900000.0,48524300000.0,48232100000.0,47363200000.0,
Total Non Current Assets,48233600000.0,47293600000.0,45925200000.0,45288800000.0,44451500000.0,
Other Non Current Assets,383600000.0,384000000.0,379300000.0,372100000.0,336200000.0,
Defined Pension Benefit,1082400000.0,1016400000.0,1000400000.0,983800000.0,968500000.0,
Investments And Advances,2280400000.0,2268800000.0,2200100000.0,2149000000.0,2108900000.0,
Long Term Equity Investment,2280400000.0,2268800000.0,2200100000.0,2149000000.0,2108900000.0,
Investments In Other Ventures Under Equity Method,2280400000.0,2268800000.0,2200100000.0,2149000000.0,2108900000.0,
Goodwill And Other Intangible Assets,3052800000.0,3052800000.0,3052800000.0,3052800000.0,3052800000.0,
Goodwill,3052800000.0,3052800000.0,3052800000.0,3052800000.0,3052800000.0,
Net PPE,38278100000.0,37354200000.0,36060800000.0,35447800000.0,34645400000.0,
Accumulated Depreciation,-11755600000.0,-12229400000.0,-12025900000.0,-11838700000.0,-10804900000.0,
Gross PPE,50033700000.0,49583600000.0,48086700000.0,47286500000.0,45450300000.0,
Leases,351800000.0,,,,291300000.0,
Construction In Progress,3425200000.0,,,,1694900000.0,
Other Properties,12034500000.0,,,,11807200000.0,
Current Assets,3284700000.0,2515300000.0,2599100000.0,2943300000.0,2911700000.0,
Other Current Assets,119800000.0,144000000.0,116300000.0,224900000.0,121900000.0,
Prepaid Assets,271200000.0,207900000.0,260400000.0,247800000.0,297500000.0,
Inventory,803400000.0,842800000.0,703000000.0,576000000.0,813200000.0,
Receivables,2062700000.0,1269500000.0,1496400000.0,1812400000.0,1669300000.0,
Accounts Receivable,2062700000.0,1269500000.0,1496400000.0,1812400000.0,1669300000.0,
Allowance For Doubtful Accounts Receivable,-148700000.0,-129500000.0,-166900000.0,-159400000.0,-162800000.0,
Gross Accounts Receivable,2211400000.0,1399000000.0,1663300000.0,1971800000.0,1832100000.0,
Cash Cash Equivalents And Short Term Investments,27600000.0,51100000.0,23000000.0,82200000.0,9800000.0,
Cash And Cash Equivalents,27600000.0,51100000.0,23000000.0,82200000.0,9800000.0,
