address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,longName,marketState,shortName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,averageAnalystRating,cryptoTradeable,displayName,trailingPegRatio
1307 Point Street,Baltimore,MD,21231,United States,410 345 2000,https://www.troweprice.com,Asset Management,asset-management,Asset Management,Financial Services,financial-services,Financial Services,"T. Rowe Price Group, Inc. is a publicly owned investment manager. The firm provides its services to individuals, institutional investors, retirement plans, financial intermediaries, and institutions. It launches and manages equity and fixed income mutual funds. The firm invests in the public equity and fixed income markets across the globe. It employs fundamental and quantitative analysis with a bottom-up approach. The firm utilizes in-house and external research to make its investments. It employs socially responsible investing with a focus on environmental, social, and governance issues. It makes investment in late-stage venture capital transactions and usually invests between $3 million and $5 million. The firm was previously known as T. Rowe Group, Inc. and T. Rowe Price Associates, Inc. T. Rowe Price Group, Inc. was founded in 1937 and is based in Baltimore, Maryland, with additional offices in North America, Europe, Asia, Australia.",7773,"[{'maxAge': 1, 'name': 'Mr. Robert W. Sharps C.F.A., CPA', 'age': 54, 'title': 'President, CEO & Chair of the Board', 'yearBorn': 1971, 'fiscalYear': 2025, 'totalPay': 8844103, 'exercisedValue': 42142, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Glenn Russell August', 'age': 63, 'title': 'Founder, VP & Director', 'yearBorn': 1962, 'fiscalYear': 2025, 'totalPay': 8717502, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jennifer Benson Dardis', 'age': 51, 'title': 'VP, CFO & Treasurer', 'yearBorn': 1974, 'fiscalYear': 2025, 'totalPay': 2823234, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Sébastien  Page C.F.A.', 'age': 48, 'title': 'Head of Global Multi-Asset, VP & Chief Investment Officer', 'yearBorn': 1977, 'fiscalYear': 2025, 'totalPay': 4703361, 'exercisedValue': 394318, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Eric Lanoue Veiel C.F.A.', 'age': 53, 'title': 'Head of Global Investments & Chief Investment Officer', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 6094451, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Jessica M. Hiebler', 'age': 49, 'title': 'Principal Accounting Officer, Controller & VP', 'yearBorn': 1976, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ramon  Richards', 'title': 'CTO, Global Head of Technology, Data & Operations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Linsley  Carruth', 'age': 55, 'title': 'Director of Investor Relations', 'yearBorn': 1970, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. David  Oestreicher Esq., J.D.', 'age': 58, 'title': 'General Counsel & Corporate Secretary', 'yearBorn': 1967, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Thomas  Pedersen', 'title': 'Managing Director of Sales & Client Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",5,8,8,7,8,1775001600,1767139200,http://trow.client.shareholder.com/,[],86400,2,89.33,89.22,87.59,89.49,89.33,89.22,87.59,89.49,5.2,5.77,1773619200,0.5498,4.06,1.523,9.560606,8.737598,963661,963661,2383290,2610100,2610100,83.62,92.97,1,1,19264559104,19438734243,79.01,118.22,224.56,0.546875,2.6336412,93.8,101.34235,5.08,0.056867793,USD,False,17947533312,0.28533,213765961,217605891,24519983,21651661,1770940800,1773360000,0.11270001,0.0178,0.86272,12.41,0.1304,218072901,49.688,1.777894,1767139200,1798675200,1767139200,0.012,2036499968,9.24,10.11033,2:1,1151280000,2.454,6.31,0.112869024,0.32693863,1.3,1773619200,EQUITY,88.34,110.0,73.0,98.25,101.5,3.30769,hold,12,3378200064,15.491,2844300032,469000000,6.234,6.234,7314800128,3.891,33.249,0.106479995,0.18791,3750299904,1867074944,1753400064,0.036,0.06,0.5127,0.38884,0.32217,USD,TROW,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,"T. Rowe Price Group, Inc.",REGULAR,"T. Rowe Price Group, Inc.",True,512836200000,-0.9900055,87.59 - 89.49,NasdaqGS,2383290,9.329994,0.11808624,79.01 - 118.22,-29.880005,-0.25274915,11.286902,1774828800,1770211800,1777638600,1777638600,1770210000,1770210000,True,9.24,10.11033,9.834,8.98312,-5.4600067,-0.058209024,-13.00235,-0.12830125,15,0,[],1775579541,NMS,finmb_23217,America/New_York,EDT,-14400000,us_market,False,-1.1082565,88.34,3.3 - Hold,False,T. Rowe Price,11.0831
